X,Y,type,time,latitude,longitude,altitude (m),field_11
170958.1312,707312.4289,T,18/08/2023 10:40,56.20311145,-5.694249933,57.3,0.412595
170959.3724,707310.7651,T,18/08/2023 10:40,56.20309713,-5.694228533,58.5,0.517584
170959.1231,707308.7084,T,18/08/2023 10:40,56.20307857,-5.694230767,59.7,0.295591
170958.536,707306.7657,T,18/08/2023 10:40,56.20306087,-5.694238533,60.1,0.506482
170960.54,707305.7613,T,18/08/2023 10:40,56.20305283,-5.694205433,60,0.3191
170962.1823,707303.8495,T,18/08/2023 10:40,56.20303648,-5.694177367,59,0.502749
170964.6265,707303.6514,T,18/08/2023 10:40,56.20303588,-5.694137883,60.4,0.27145
170964.4432,707306.259,T,18/08/2023 10:41,56.20305917,-5.694143083,54.4,0.130445
170963.9384,707308.4956,T,18/08/2023 10:41,56.20307898,-5.694153133,52,0.763171
170966.0846,707307.245,T,18/08/2023 10:41,56.2030688,-5.694117533,53.6,0.353719
170968.3391,707306.6221,T,18/08/2023 10:41,56.2030643,-5.694080733,56,0.332931
170968.3895,707308.9706,T,18/08/2023 10:41,56.20308538,-5.69408195,59.8,0.156371
170967.1145,707311.1047,T,18/08/2023 10:41,56.2031039,-5.6941043,61,0.826662
170965.2421,707312.4767,T,18/08/2023 10:41,56.2031153,-5.6941356,63.1,0.771353
170963.8102,707314.4865,T,18/08/2023 10:41,56.20313263,-5.694160367,65.2,0.820665
170965.6234,707315.7778,T,18/08/2023 10:41,56.20314508,-5.694132317,62.9,0.369931
170966.3518,707317.7843,T,18/08/2023 10:42,56.20316342,-5.694122333,61.9,0.213004
170968.2233,707318.6542,T,18/08/2023 10:42,56.20317212,-5.694092983,62.7,0.685678
170970.6323,707317.9182,T,18/08/2023 10:42,56.20316668,-5.6940536,62.8,0.501949
170973.0625,707318.4648,T,18/08/2023 10:42,56.20317275,-5.694014983,62.3,0.827319
170973.7098,707320.9485,T,18/08/2023 10:42,56.20319533,-5.694006717,61.1,0.854226
170973.7779,707323.3563,T,18/08/2023 10:42,56.20321695,-5.6940077,60.2,1.20222
170974.4403,707325.2537,T,18/08/2023 10:42,56.20323428,-5.693998683,59.2,0.668815
170976.8454,707325.776,T,18/08/2023 10:42,56.20324012,-5.69396045,58.1,0.613038
170978.8208,707324.684,T,18/08/2023 10:42,56.20323128,-5.693927733,56.8,0.749792
170979.9601,707322.6843,T,18/08/2023 10:42,56.2032139,-5.693907683,56.6,0.76552
170981.74,707321.5214,T,18/08/2023 10:42,56.20320433,-5.69387805,56.7,0.706404
170982.6629,707323.6379,T,18/08/2023 10:42,56.20322375,-5.693865033,58.1,0.384044
170983.2008,707325.6089,T,18/08/2023 10:42,56.20324168,-5.693858083,57.8,0.679968
170985.5673,707327.8465,T,18/08/2023 10:42,56.20326288,-5.69382195,60.7,0.812091
170987.2964,707328.9973,T,18/08/2023 10:42,56.20327403,-5.693795133,62,1.03541
170989.2026,707329.8196,T,18/08/2023 10:42,56.20328232,-5.693765183,60.2,0.517204
170990.9037,707328.0776,T,18/08/2023 10:43,56.20326752,-5.693736317,60.6,0.346885
170992.4053,707326.3418,T,18/08/2023 10:43,56.20325268,-5.693710667,62.5,0.381426
170993.8637,707324.7857,T,18/08/2023 10:43,56.20323943,-5.693685867,59.4,0.212689
170996.2101,707324.1188,T,18/08/2023 10:43,56.20323458,-5.69364755,59.8,0.607637
170999.2524,707323.9633,T,18/08/2023 10:43,56.20323465,-5.693598483,60,1.01163
171001.5224,707324.0534,T,18/08/2023 10:43,56.20323655,-5.69356205,61,0.754453
171003.7284,707324.5541,T,18/08/2023 10:43,56.2032421,-5.693527,62.2,0.375674
171005.5307,707325.643,T,18/08/2023 10:43,56.20325273,-5.69349895,61.6,0.349923
171007.3312,707326.6383,T,18/08/2023 10:43,56.20326252,-5.69347085,61,0.512605
171008.8561,707328.6589,T,18/08/2023 10:43,56.20328137,-5.693448067,63,0.841899
171011.1193,707329.9373,T,18/08/2023 10:43,56.20329392,-5.693412767,63.8,0.863747
171013.4083,707330.1111,T,18/08/2023 10:43,56.20329658,-5.6933761,62.7,0.571802
171015.4808,707332.2753,T,18/08/2023 10:43,56.20331698,-5.693344633,63.1,0.996299
171017.9653,707332.481,T,18/08/2023 10:44,56.20332002,-5.69330485,63.4,0.827895
171020.3667,707332.4146,T,18/08/2023 10:44,56.20332058,-5.693266167,63.8,1.19673
171022.7029,707331.9045,T,18/08/2023 10:44,56.20331713,-5.69322815,63.8,0.794164
171023.6257,707334.04,T,18/08/2023 10:44,56.20333672,-5.69321515,62.1,0.464256
171024.7044,707335.7778,T,18/08/2023 10:44,56.20335282,-5.6931993,61.4,0.510272
171026.1206,707337.453,T,18/08/2023 10:44,56.20336852,-5.693177967,63.8,0.547082
171026.9338,707339.746,T,18/08/2023 10:44,56.20338947,-5.693166867,68.3,0.269844
171027.1946,707342.0587,T,18/08/2023 10:44,56.20341033,-5.693164667,68.1,0.581064
171027.8356,707344.3097,T,18/08/2023 10:44,56.20343082,-5.6931563,67.9,0.778564
171027.7761,707346.3875,T,18/08/2023 10:44,56.20344942,-5.69315905,68.7,1.0376
171027.9616,707348.8403,T,18/08/2023 10:44,56.2034715,-5.693158183,67,0.614035
171028.978,707351.4069,T,18/08/2023 10:44,56.203495,-5.69314405,65.9,0.918475
171029.6051,707353.6508,T,18/08/2023 10:44,56.20351542,-5.6931359,65.7,0.775174
171029.6452,707355.7679,T,18/08/2023 10:44,56.20353442,-5.693137083,64.9,0.301996
171031.0779,707357.2302,T,18/08/2023 10:45,56.20354822,-5.6931153,61.9,0.291721
171032.6468,707360.0326,T,18/08/2023 10:45,56.2035741,-5.693092483,59.2,1.06849
171033.9533,707361.7861,T,18/08/2023 10:45,56.20359045,-5.693072983,55.4,0.436346
171034.79,707364.2865,T,18/08/2023 10:45,56.20361327,-5.693061683,56.7,0.526321
171035.5981,707366.3121,T,18/08/2023 10:45,56.20363182,-5.693050433,55.8,0.310982
171034.7691,707368.1468,T,18/08/2023 10:45,56.20364787,-5.69306535,60.5,0.287008
171036.6695,707369.2673,T,18/08/2023 10:45,56.20365883,-5.69303575,59.2,0.366623
171038.198,707370.9687,T,18/08/2023 10:45,56.20367482,-5.693012633,60.5,0.228101
171040.1933,707370.3631,T,18/08/2023 10:45,56.20367035,-5.692980017,60.9,0.415525
171042.5392,707371.1719,T,18/08/2023 10:45,56.20367873,-5.692942983,63.4,0.494596
171043.8634,707369.3943,T,18/08/2023 10:45,56.20366343,-5.69292015,65.3,1.10554
171044.7819,707367.0463,T,18/08/2023 10:46,56.20364282,-5.69290335,65.9,0.503394
171046.0144,707368.9878,T,18/08/2023 10:46,56.20366082,-5.6928852,64.2,0.327834
171045.5119,707371.6537,T,18/08/2023 10:46,56.20368448,-5.692895583,64.1,0.902948
171046.5212,707374.7249,T,18/08/2023 10:46,56.2037125,-5.692882,64.4,0.645322
171047.2268,707377.0215,T,18/08/2023 10:46,56.20373343,-5.692872633,64.6,1.19935
171048.4125,707379.1518,T,18/08/2023 10:46,56.2037531,-5.6928554,65.7,0.608194
171050.18,707380.2872,T,18/08/2023 10:46,56.20376413,-5.69282795,66.3,0.698231
171051.9562,707381.2571,T,18/08/2023 10:46,56.20377368,-5.692800217,65.2,0.672478
171054.3101,707381.7911,T,18/08/2023 10:46,56.2037796,-5.692762817,65.6,0.801657
171054.6972,707384.0234,T,18/08/2023 10:46,56.2037998,-5.692758517,65.4,0.565457
171055.754,707385.9331,T,18/08/2023 10:46,56.20381743,-5.692743167,64.9,1.08925
171057.2404,707387.9892,T,18/08/2023 10:46,56.20383658,-5.692721033,64.6,0.843824
171058.5147,707390.4974,T,18/08/2023 10:46,56.20385968,-5.6927027,64.4,1.40388
171059.6711,707392.2746,T,18/08/2023 10:46,56.20387617,-5.692685633,65.1,0.352517
171060.2383,707394.4057,T,18/08/2023 10:46,56.20389555,-5.69267835,68.4,0.44038
171059.7238,707396.7901,T,18/08/2023 10:46,56.20391668,-5.692688683,69,0.811761
171059.928,707399.0713,T,18/08/2023 10:46,56.20393723,-5.692687367,69.3,0.762169
171061.1382,707401.3308,T,18/08/2023 10:47,56.20395807,-5.69266985,69.5,0.639348
171061.9571,707403.1718,T,18/08/2023 10:47,56.20397497,-5.692658267,68.7,0.402227
171062.7464,707405.9268,T,18/08/2023 10:47,56.20400005,-5.69264795,67.4,0.476867
171063.6049,707409.0093,T,18/08/2023 10:47,56.2040281,-5.6926368,69,1.06478
171063.3932,707411.8794,T,18/08/2023 10:47,56.20405373,-5.692642683,61.4,0.574686
171063.4479,707414.0202,T,18/08/2023 10:47,56.20407295,-5.69264365,57.1,0.712544
171065.5243,707413.8062,T,18/08/2023 10:47,56.20407203,-5.692610067,56.3,0.346609
171065.686,707415.8152,T,18/08/2023 10:47,56.20409012,-5.6926092,58.9,0.167624
171068.3778,707416.2374,T,18/08/2023 10:47,56.2040952,-5.692566267,59.9,0.226246
171070.4549,707417.0595,T,18/08/2023 10:48,56.20410357,-5.692533567,58,0.445245
171072.7687,707417.9482,T,18/08/2023 10:48,56.20411265,-5.692497117,57.1,0.494073
171072.3768,707415.8578,T,18/08/2023 10:48,56.20409372,-5.692501617,50.9,0.117978
171071.558,707413.71,T,18/08/2023 10:48,56.20407407,-5.692512933,59.2,0.120755
171070.4172,707411.8561,T,18/08/2023 10:48,56.2040569,-5.692529683,64,0.310266
171070.2647,707409.8433,T,18/08/2023 10:49,56.20403878,-5.6925304,62.5,0.183179
171072.4212,707410.3879,T,18/08/2023 10:49,56.2040447,-5.692496183,59.8,0.246248
171075.4167,707410.9655,T,18/08/2023 10:49,56.20405132,-5.6924485,58.1,1.01321
171077.5033,707410.9796,T,18/08/2023 10:49,56.20405245,-5.69241495,56.4,1.03946
171079.4936,707410.6107,T,18/08/2023 10:49,56.2040501,-5.692382617,55.3,1.00842
171081.672,707410.3265,T,18/08/2023 10:49,56.2040486,-5.692347333,57.5,0.364777
171082.3526,707408.3526,T,18/08/2023 10:49,56.20403123,-5.692334683,57.3,0.416714
171083.9261,707406.6643,T,18/08/2023 10:49,56.20401685,-5.692307917,56.6,0.328843
171084.9101,707404.8414,T,18/08/2023 10:49,56.20400098,-5.692290517,58.4,0.229625
171084.1601,707402.7011,T,18/08/2023 10:49,56.20398143,-5.692300733,55.7,0.377307
171085.5287,707400.4962,T,18/08/2023 10:50,56.20396232,-5.692276817,54.5,0.215811
171087.6975,707400.9989,T,18/08/2023 10:50,56.20396787,-5.692242367,54.4,0.554583
171085.6493,707401.488,T,18/08/2023 10:50,56.20397127,-5.692275733,59.6,0.174842
171087.3242,707399.1206,T,18/08/2023 10:50,56.20395085,-5.69224675,61.1,0.413238
171086.9662,707396.638,T,18/08/2023 10:50,56.20392842,-5.692250367,61.1,0.192653
171086.1918,707394.5838,T,18/08/2023 10:50,56.20390963,-5.69226105,64.7,0.547661
171086.1487,707392.3687,T,18/08/2023 10:50,56.20388975,-5.692259833,65.1,1.1061
171085.4317,707390.4185,T,18/08/2023 10:50,56.20387192,-5.692269683,66.5,0.414891
171086.1181,707392.4373,T,18/08/2023 10:51,56.20389035,-5.692260383,64.3,0.125228
171088.0792,707392.0053,T,18/08/2023 10:51,56.20388742,-5.692228467,70.4,0.153911
171087.794,707389.9516,T,18/08/2023 10:51,56.20386887,-5.692231283,74.1,0.414002
171089.9132,707390.226,T,18/08/2023 10:51,56.20387235,-5.692197433,72.3,0.354864
171092.1999,707392.1166,T,18/08/2023 10:51,56.2038904,-5.692162283,67.3,0.422695
171094.1699,707392.8731,T,18/08/2023 10:51,56.20389813,-5.69213125,64.1,1.05163
171096.4304,707392.9046,T,18/08/2023 10:51,56.2038995,-5.692094917,59.5,0.563096
171098.5726,707392.2343,T,18/08/2023 10:51,56.20389452,-5.692059883,57.7,0.372763
171098.2041,707390.2519,T,18/08/2023 10:51,56.20387657,-5.6920641,58.8,0.402583
171097.1177,707388.4085,T,18/08/2023 10:51,56.20385952,-5.692079983,62.2,0.427057
171096.5663,707386.1661,T,18/08/2023 10:52,56.20383915,-5.692086917,66.4,0.288114
171098.4323,707384.1721,T,18/08/2023 10:52,56.20382217,-5.692055183,66.1,0.226976
171100.465,707383.5109,T,18/08/2023 10:52,56.20381722,-5.692021917,64.8,0.425985
171102.7513,707383.1708,T,18/08/2023 10:52,56.20381527,-5.69198485,62.6,0.328978
171103.3835,707380.8169,T,18/08/2023 10:52,56.20379447,-5.69197265,62.7,0.347548
171105.7253,707380.0053,T,18/08/2023 10:52,56.20378832,-5.691934283,57.9,0.246959
171103.5547,707380.7241,T,18/08/2023 10:53,56.20379372,-5.691969817,58,0.142395
171101.0909,707384.0908,T,18/08/2023 10:53,56.20382272,-5.69201235,62.5,0.832326
171101.7861,707382.1775,T,18/08/2023 10:53,56.2038059,-5.691999517,68.3,0.225714
171103.4735,707380.6593,T,18/08/2023 10:53,56.2037931,-5.691971067,69,1.13161
171106.0785,707380.06,T,18/08/2023 10:53,56.20378898,-5.69192865,65.4,1.33158
171108.1448,707380.1209,T,18/08/2023 10:53,56.20379052,-5.691895467,63.4,0.257437
171106.8434,707378.5768,T,18/08/2023 10:53,56.20377605,-5.691915067,67.4,0.167856
171106.9637,707380.762,T,18/08/2023 10:53,56.2037957,-5.691915017,66.9,0.145665
171104.8333,707379.6606,T,18/08/2023 10:54,56.2037848,-5.691948333,68.5,0.597672
171106.8771,707379.5342,T,18/08/2023 10:54,56.20378465,-5.69191535,65.7,0.156933
171108.92,707378.984,T,18/08/2023 10:54,56.2037807,-5.691882017,61.7,0.351328
171110.4682,707377.693,T,18/08/2023 10:54,56.20376987,-5.691856,58.8,0.143578
171109.3647,707375.5282,T,18/08/2023 10:54,56.20374993,-5.691871883,60,0.606111
171108.4183,707373.3003,T,18/08/2023 10:54,56.2037295,-5.691885183,59.3,0.604104
171108.9944,707375.3473,T,18/08/2023 10:54,56.20374813,-5.691877683,60,0.707742
171110.9385,707376.2212,T,18/08/2023 10:54,56.2037569,-5.691847167,56.3,0.212435
171110.6904,707378.357,T,18/08/2023 10:55,56.20377593,-5.691853,66.1,0.178912
171111.7962,707380.3322,T,18/08/2023 10:55,56.20379417,-5.691836917,65,0.564587
171114.2603,707379.0969,T,18/08/2023 10:55,56.20378428,-5.691796217,66.5,0.137339
171112.7177,707377.6337,T,18/08/2023 10:55,56.20377042,-5.691819767,67,0.163163
171111.3463,707376.0967,T,18/08/2023 10:55,56.20375598,-5.6918405,70.7,0.513581
171109.3718,707374.8497,T,18/08/2023 10:55,56.20374385,-5.691871183,72.7,1.16425
171111.4932,707378.5471,T,18/08/2023 10:56,56.20377802,-5.69184025,67.9,0.386702
171110.8213,707380.6633,T,18/08/2023 10:56,56.20379667,-5.691852883,67.5,0.554028
171112.2222,707382.4597,T,18/08/2023 10:56,56.20381345,-5.6918319,61.8,0.206649
171110.933,707380.0606,T,18/08/2023 10:56,56.20379132,-5.691850567,59.6,0.194176
171109.8695,707378.1412,T,18/08/2023 10:56,56.2037736,-5.691866017,67.1,0.199049
171108.0692,707376.8179,T,18/08/2023 10:56,56.20376087,-5.691893833,72,0.557047
171106.2297,707376.0031,T,18/08/2023 10:56,56.20375268,-5.691922717,76.6,0.668287
171105.3745,707377.9663,T,18/08/2023 10:56,56.20376987,-5.691938167,82.1,0.213634
171107.6779,707379.8203,T,18/08/2023 10:57,56.2037876,-5.691902717,81.5,0.210633
171108.3887,707381.9627,T,18/08/2023 10:57,56.20380715,-5.691893133,81.5,0.450644
171106.326,707377.4691,T,18/08/2023 10:57,56.20376587,-5.691922433,81.3,0.822545
171108.3397,707377.0521,T,18/08/2023 10:57,56.2037631,-5.691889683,80.2,1.02443
171110.5725,707377.3562,T,18/08/2023 10:57,56.2037669,-5.691854033,78.6,0.561279
171112.9212,707377.3886,T,18/08/2023 10:57,56.20376832,-5.691816283,78.7,0.390032
171114.4925,707375.0791,T,18/08/2023 10:57,56.20374837,-5.691789017,77.3,0.309624
171113.0428,707376.8166,T,18/08/2023 10:58,56.20376325,-5.691813833,66.4,0.125399
171110.857,707377.6956,T,18/08/2023 10:58,56.20377008,-5.69184975,65.1,0.195653
171109.1705,707379.0766,T,18/08/2023 10:58,56.20378165,-5.691878067,63.7,0.434588
171107.2471,707379.8244,T,18/08/2023 10:58,56.20378743,-5.69190965,62.7,0.10283
171108.1347,707377.5963,T,18/08/2023 10:58,56.20376788,-5.69189345,66.5,0.265963
171109.1955,707375.7938,T,18/08/2023 10:58,56.20375223,-5.691874833,70.2,0.298095
171111.2549,707376.1128,T,18/08/2023 10:59,56.20375608,-5.691841983,66.6,0.0407142
171111.303,707378.2071,T,18/08/2023 11:00,56.20377488,-5.691843017,71.6,0.0697147
171109.2681,707378.4043,T,18/08/2023 11:00,56.20377567,-5.691875917,67.5,0.127298
171107.6348,707377.0264,T,18/08/2023 11:00,56.20376253,-5.691901,68.4,0.710211
171109.4477,707378.0043,T,18/08/2023 11:00,56.20377217,-5.691872683,71.8,0.120766
171111.1836,707376.7936,T,18/08/2023 11:01,56.20376215,-5.691843717,70.3,0.191783
171110.7777,707378.8454,T,18/08/2023 11:01,56.20378035,-5.691852017,64.6,0.122814
171108.9566,707377.4451,T,18/08/2023 11:01,56.20376692,-5.6918801,65.1,0.143183
171107.8285,707375.75,T,18/08/2023 11:01,56.20375118,-5.691896783,68,0.253889
171109.0239,707377.6177,T,18/08/2023 11:02,56.2037685,-5.691879167,68.8,0.0670437
171109.5009,707379.6143,T,18/08/2023 11:02,56.20378663,-5.691873217,66.9,0.227738
171107.6746,707378.1753,T,18/08/2023 11:02,56.20377285,-5.69190135,64.1,0.11594
171107.4437,707376.0517,T,18/08/2023 11:02,56.2037537,-5.691903233,64.5,0.355428
171105.8377,707374.4905,T,18/08/2023 11:02,56.20373893,-5.691927717,65.3,0.279208
171107.8224,707374.1877,T,18/08/2023 11:03,56.20373717,-5.691895533,64.4,0.100012
171109.0653,707375.8588,T,18/08/2023 11:03,56.20375275,-5.691876983,64.7,0.296887
171110.8446,707377.0215,T,18/08/2023 11:03,56.20376403,-5.691849367,62.9,0.706465
171112.1436,707379.042,T,18/08/2023 11:03,56.20378277,-5.691830217,63.5,0.47925
171112.8114,707381.2146,T,18/08/2023 11:03,56.20380257,-5.69182135,65.9,0.453787
171112.9415,707379.0829,T,18/08/2023 11:03,56.20378352,-5.691817417,73.6,0.133262
171114.6109,707380.4545,T,18/08/2023 11:04,56.20379662,-5.69179175,74,0.195867
171116.3011,707381.9454,T,18/08/2023 11:04,56.2038108,-5.69176585,69.5,0.321143
171117.9305,707383.3269,T,18/08/2023 11:04,56.20382397,-5.691740833,66,0.426035
171115.901,707383.1804,T,18/08/2023 11:04,56.20382168,-5.69177335,69.7,0.168929
171113.6179,707382.5745,T,18/08/2023 11:04,56.20381515,-5.69180955,72.2,0.336274
171114.7733,707384.5068,T,18/08/2023 11:05,56.20383303,-5.691792633,58,0.0898804
171112.9792,707383.3204,T,18/08/2023 11:05,56.20382153,-5.691820467,60.7,0.16496
171112.2689,707381.3006,T,18/08/2023 11:05,56.20380308,-5.69183015,60,0.427437
171114.5206,707380.4147,T,18/08/2023 11:05,56.20379622,-5.691793167,66.6,0.185502
171116.3276,707381.3584,T,18/08/2023 11:05,56.20380555,-5.691764917,66.7,0.290324
171115.7478,707379.2034,T,18/08/2023 11:05,56.20378595,-5.691772383,67.7,0.131048
171114.3189,707377.5992,T,18/08/2023 11:06,56.20377088,-5.691793983,67.8,0.714268
171112.4158,707376.3896,T,18/08/2023 11:06,56.20375912,-5.69182355,68.7,0.74953
171110.2843,707376.234,T,18/08/2023 11:06,56.2037567,-5.6918577,70.6,0.532311
171109.2087,707374.3007,T,18/08/2023 11:06,56.20373885,-5.691873333,66.5,0.091993
171110.0843,707376.1365,T,18/08/2023 11:06,56.20375573,-5.691860833,65.9,0.507577
171108.7484,707377.7351,T,18/08/2023 11:06,56.20376942,-5.6918837,70.4,0.259668
171109.2431,707380.1579,T,18/08/2023 11:06,56.20379138,-5.691877833,71.9,0.246939
171111.5518,707380.971,T,18/08/2023 11:06,56.20379978,-5.6918414,71.2,0.813117
171111.1112,707378.978,T,18/08/2023 11:07,56.2037817,-5.691846767,67.8,0.339665
171112.1476,707380.8163,T,18/08/2023 11:07,56.20379868,-5.691831683,65.7,0.70211
171110.0726,707380.4971,T,18/08/2023 11:07,56.20379482,-5.691864783,69,0.261492
171107.8887,707380.0019,T,18/08/2023 11:07,56.20378933,-5.691899483,71.9,0.278895
171107.7387,707382.3634,T,18/08/2023 11:07,56.20381043,-5.691903933,71.5,0.168736
171107.3226,707384.5161,T,18/08/2023 11:07,56.20382953,-5.691912483,72,0.437734
171106.7826,707387.1985,T,18/08/2023 11:07,56.20385332,-5.691923483,70.5,0.54614
171107.9763,707388.9001,T,18/08/2023 11:07,56.20386915,-5.69190575,71.4,0.230477
171107.7539,707390.9164,T,18/08/2023 11:08,56.20388712,-5.691911067,69,0.253086
171106.0702,707392.0953,T,18/08/2023 11:08,56.20389688,-5.691939167,68.7,0.227712
171104.3159,707390.9346,T,18/08/2023 11:08,56.20388563,-5.691966383,70.5,0.699096
171105.9879,707392.9385,T,18/08/2023 11:08,56.2039044,-5.691941217,71.4,0.185955
171108.2914,707394.5415,T,18/08/2023 11:08,56.20391988,-5.69190555,69.8,0.932777
171109.5258,707396.7495,T,18/08/2023 11:08,56.20394027,-5.6918876,69.4,0.420639
171110.4988,707398.5276,T,18/08/2023 11:08,56.20395668,-5.691873483,69.9,0.404703
171112.2007,707400.2756,T,18/08/2023 11:08,56.20397317,-5.691847617,68.6,0.405483
171110.306,707399.4738,T,18/08/2023 11:08,56.20396507,-5.6918774,69.5,0.292932
171109.6727,707397.2079,T,18/08/2023 11:09,56.20394445,-5.691885633,75.9,0.180642
171107.131,707396.8624,T,18/08/2023 11:09,56.20394013,-5.691926217,72.5,0.12778
171106.6325,707394.4453,T,18/08/2023 11:09,56.20391822,-5.69193215,74.1,0.154031
171108.6663,707394.8671,T,18/08/2023 11:09,56.20392298,-5.6918998,73.2,0.295698
171107.1354,707393.371,T,18/08/2023 11:09,56.20390883,-5.691923133,75.1,0.35584
171105.4708,707391.0232,T,18/08/2023 11:10,56.20388698,-5.691947883,74.8,0.57433
171103.7852,707389.0212,T,18/08/2023 11:10,56.20386822,-5.691973267,75.4,0.870467
171105.1701,707390.5754,T,18/08/2023 11:10,56.20388282,-5.691952333,76,0.207652
171105.9369,707388.7217,T,18/08/2023 11:10,56.20386657,-5.6919384,79.5,0.100095
171106.0461,707386.4695,T,18/08/2023 11:10,56.20384643,-5.6919347,82.2,0.321484
171108.0766,707386.828,T,18/08/2023 11:10,56.20385062,-5.69190235,80.3,0.171187
171107.6574,707388.9808,T,18/08/2023 11:11,56.20386972,-5.69191095,78.1,0.273678
171107.7092,707391.1262,T,18/08/2023 11:11,56.20388898,-5.691911967,75.9,0.357213
171108.7986,707393.7781,T,18/08/2023 11:11,56.20391328,-5.691896733,73.2,0.476933
171106.6889,707393.4496,T,18/08/2023 11:11,56.20390932,-5.691930383,70.6,0.23639
171104.8729,707391.8361,T,18/08/2023 11:11,56.20389398,-5.6919582,73.7,0.346029
171105.0307,707389.5411,T,18/08/2023 11:11,56.20387348,-5.691953683,76.1,0.382758
171106.357,707387.6876,T,18/08/2023 11:11,56.2038575,-5.69193075,77.6,0.252657
171105.886,707385.5323,T,18/08/2023 11:11,56.20383795,-5.691936467,81.1,0.734143
171104.7515,707382.8293,T,18/08/2023 11:11,56.20381317,-5.691952383,85.3,0.975448
171106.3253,707384.7782,T,18/08/2023 11:11,56.2038314,-5.69192875,83.2,0.499891
171107.8345,707387.9563,T,18/08/2023 11:11,56.20386062,-5.691907217,80.1,1.75558
171109.4692,707390.9615,T,18/08/2023 11:12,56.20388835,-5.691883517,77.3,1.70724
171110.4164,707394.655,T,18/08/2023 11:12,56.20392192,-5.691871467,75.6,1.90306
171110.8235,707397.2599,T,18/08/2023 11:12,56.20394547,-5.691867167,73.8,1.31606
171110.598,707399.4113,T,18/08/2023 11:12,56.20396465,-5.69187265,72.4,1.07994
171110.4842,707401.7898,T,18/08/2023 11:12,56.20398592,-5.691876533,71.1,1.18846
171108.9793,707403.4833,T,18/08/2023 11:12,56.20400038,-5.6919022,66.1,0.282506
171108.652,707406.4031,T,18/08/2023 11:12,56.2040264,-5.691909983,63.6,0.977568
171108.5837,707409.0133,T,18/08/2023 11:12,56.20404977,-5.691913333,62.7,0.868834
171109.0792,707411.5856,T,18/08/2023 11:12,56.20407307,-5.691907583,63,0.653784
171110.3383,707414.0031,T,18/08/2023 11:12,56.20409535,-5.691889417,62.8,0.340082
171111.073,707416.1866,T,18/08/2023 11:12,56.20411528,-5.691879483,62.4,1.15003
171113.327,707417.7968,T,18/08/2023 11:12,56.2041308,-5.691844617,62,0.460299
171114.4051,707419.8916,T,18/08/2023 11:12,56.2041501,-5.691829083,61.6,0.783767
171116.5254,707419.8392,T,18/08/2023 11:12,56.20415065,-5.691794933,63.5,0.35218
171117.8713,707418.0214,T,18/08/2023 11:12,56.204135,-5.691771717,67,0.451233
171116.3699,707412.6512,T,18/08/2023 11:12,56.20408613,-5.691791233,70.6,2.7831
171116.2881,707409.6385,T,18/08/2023 11:13,56.20405908,-5.69178995,72.7,1.00296
171116.1768,707407.3323,T,18/08/2023 11:13,56.20403835,-5.69178975,74,1.15274
171115.615,707404.8941,T,18/08/2023 11:13,56.20401622,-5.691796683,74.5,0.832732
171116.4401,707406.8129,T,18/08/2023 11:13,56.20403382,-5.691785067,71.7,0.297822
171117.9402,707409.7049,T,18/08/2023 11:13,56.20406047,-5.691763433,66.2,0.232245
171116.7094,707407.6796,T,18/08/2023 11:13,56.20404172,-5.691781483,69.2,0.197083
171116.6234,707405.4959,T,18/08/2023 11:13,56.2040221,-5.691780983,70.2,0.727164
171114.6416,707402.8773,T,18/08/2023 11:13,56.20399767,-5.6918106,70.5,1.09224
171115.1676,707405.323,T,18/08/2023 11:13,56.20401985,-5.69180425,69.4,1.24887
171115.9759,707407.3341,T,18/08/2023 11:13,56.20403827,-5.691792983,69.6,0.721053
171115.0676,707404.9458,T,18/08/2023 11:13,56.20401642,-5.691805533,71.2,1.2753
171115.3921,707402.8817,T,18/08/2023 11:13,56.20399807,-5.691798533,73.8,0.297979
171113.1492,707398.0609,T,18/08/2023 11:14,56.20395377,-5.69183045,75.9,2.65338
171111.81,707395.7916,T,18/08/2023 11:14,56.20393278,-5.691850033,76.7,1.31445
171110.8379,707393.7992,T,18/08/2023 11:14,56.20391445,-5.69186395,76.2,1.10642
171111.423,707396.5172,T,18/08/2023 11:14,56.2039391,-5.691856883,75,0.277559
171112.7068,707398.8163,T,18/08/2023 11:14,56.20396033,-5.691838217,73.7,0.657053
171115.3467,707404.9732,T,18/08/2023 11:14,56.2040168,-5.691801067,72.7,3.34302
171117.295,707409.8655,T,18/08/2023 11:14,56.2040616,-5.69177395,71.3,2.62815
171119.544,707413.874,T,18/08/2023 11:14,56.20409862,-5.691741233,69.3,2.29329
171120.9392,707416.0277,T,18/08/2023 11:14,56.2041186,-5.69172065,67.9,1.28045
171121.93,707418.0402,T,18/08/2023 11:14,56.20413712,-5.69170645,66.6,0.559614
171122.9149,707420.4077,T,18/08/2023 11:14,56.20415882,-5.69169265,65.3,0.853148
171124.4455,707422.3623,T,18/08/2023 11:14,56.20417708,-5.691669717,63.7,1.23871
171125.1706,707424.5207,T,18/08/2023 11:14,56.20419678,-5.691659917,62,1.13643
171123.1698,707423.0163,T,18/08/2023 11:14,56.20418233,-5.6916908,61.8,1.24804
171120.8657,707420.763,T,18/08/2023 11:14,56.20416102,-5.691725917,61.3,1.07165
171118.4267,707416.8819,T,18/08/2023 11:14,56.20412505,-5.6917618,62.3,1.52462
