X,Y,type,time,latitude,longitude,altitude (m),field_11
170521.9989,708472.3698,T,23/08/2023 10:03,56.21330085,-5.702268317,60.4,0.739843
170523.178,708469.7164,T,23/08/2023 10:03,56.21327763,-5.70224705,60.3,0.965739
170524.0809,708467.6658,T,23/08/2023 10:03,56.21325968,-5.70223075,61.3,1.118
170525.3804,708465.7108,T,23/08/2023 10:03,56.21324278,-5.70220815,62.7,1.17093
170526.618,708463.7593,T,23/08/2023 10:03,56.21322588,-5.70218655,62.4,0.461101
170527.4893,708461.7761,T,23/08/2023 10:03,56.21320852,-5.702170817,63.9,0.720771
170527.9059,708459.6601,T,23/08/2023 10:03,56.21318975,-5.702162283,64.1,0.71748
170528.9584,708457.0994,T,23/08/2023 10:03,56.2131673,-5.702143133,63.9,0.920982
170530.1852,708455.3905,T,23/08/2023 10:03,56.21315257,-5.702121917,62.4,0.699616
170531.0157,708453.5344,T,23/08/2023 10:04,56.21313633,-5.70210695,61.9,0.676163
170532.0933,708450.9579,T,23/08/2023 10:04,56.21311375,-5.702087383,62.7,0.696859
170534.109,708448.7001,T,23/08/2023 10:04,56.21309448,-5.702053,64.8,0.335366
170535.3475,708446.0335,T,23/08/2023 10:04,56.21307117,-5.702030767,65.1,1.46733
170536.5465,708444.2692,T,23/08/2023 10:04,56.21305593,-5.70200995,65.7,0.709157
170537.3902,708441.8893,T,23/08/2023 10:04,56.213035,-5.701994317,61.5,0.315055
170538.8056,708439.4486,T,23/08/2023 10:04,56.2130138,-5.701969433,60.9,0.938355
170541.0521,708437.803,T,23/08/2023 10:04,56.21300013,-5.701931867,60.8,0.9253
170543.0624,708437.1762,T,23/08/2023 10:04,56.21299548,-5.701898983,60.9,0.524523
170545.3636,708435.3737,T,23/08/2023 10:04,56.21298043,-5.7018604,61.2,0.728562
170546.0046,708433.2702,T,23/08/2023 10:04,56.21296188,-5.701848267,62.3,1.09744
170546.9407,708430.6824,T,23/08/2023 10:04,56.21293913,-5.701830967,63.4,0.915527
170547.0886,708428.2116,T,23/08/2023 10:04,56.21291705,-5.70182645,64.8,1.23569
170548.5908,708426.2291,T,23/08/2023 10:04,56.2129,-5.701800567,65.2,0.620284
170551.233,708425.6799,T,23/08/2023 10:04,56.21289635,-5.701757583,61.7,0.672186
170553.6791,708425.6464,T,23/08/2023 10:05,56.21289723,-5.7017182,60.5,0.812435
170555.2601,708423.3552,T,23/08/2023 10:05,56.21287745,-5.701690783,61,0.925764
170556.4629,708421.0854,T,23/08/2023 10:05,56.21285768,-5.701669467,58.9,0.427152
170557.2092,708419.2037,T,23/08/2023 10:05,56.21284117,-5.701655833,60,0.673606
170558.081,708417.1358,T,23/08/2023 10:05,56.21282305,-5.701640017,61,0.746452
170558.4749,708414.4231,T,23/08/2023 10:05,56.21279892,-5.701631333,61.3,0.912232
170558.8166,708412.3982,T,23/08/2023 10:05,56.21278093,-5.701624083,62.1,0.512324
170559.547,708410.4739,T,23/08/2023 10:05,56.21276403,-5.701610667,62.3,0.513546
170561.4578,708408.8263,T,23/08/2023 10:05,56.21275018,-5.7015785,61.9,0.503118
170562.5898,708407.1057,T,23/08/2023 10:05,56.2127353,-5.7015588,62.1,0.684984
170564.2572,708405.7869,T,23/08/2023 10:05,56.21272428,-5.701530833,60.6,0.423855
170565.3163,708403.3285,T,23/08/2023 10:05,56.21270275,-5.701511667,61.6,0.534335
170565.0475,708400.8925,T,23/08/2023 10:05,56.21268078,-5.701513883,61.5,0.489285
170564.9679,708398.8155,T,23/08/2023 10:05,56.21266212,-5.701513367,61.7,0.518971
170566.742,708397.6883,T,23/08/2023 10:05,56.21265287,-5.70148385,62.1,0.523769
170569.0394,708396.7762,T,23/08/2023 10:06,56.2126458,-5.7014461,62.8,0.615761
170571.2855,708396.1445,T,23/08/2023 10:06,56.21264122,-5.701409417,62.3,0.774976
170571.5972,708393.694,T,23/08/2023 10:06,56.2126194,-5.701402283,61.5,0.821893
170575.634,708392.2243,T,23/08/2023 10:06,56.21260817,-5.701336067,57.9,0.61156
170577.3844,708390.157,T,23/08/2023 10:06,56.21259048,-5.701306117,58.2,0.675291
170579.0566,708388.8112,T,23/08/2023 10:06,56.21257922,-5.70127805,59.7,0.53512
170580.9162,708389.6202,T,23/08/2023 10:06,56.21258737,-5.701248833,59.8,0.404244
170583.4962,708389.4959,T,23/08/2023 10:06,56.2125875,-5.701207217,60.5,0.514698
170587.657,708388.2293,T,23/08/2023 10:06,56.21257815,-5.701139183,61.5,0.361128
170589.4648,708387.1527,T,23/08/2023 10:06,56.21256937,-5.701109167,60.7,0.699136
170590.9684,708385.7925,T,23/08/2023 10:06,56.2125579,-5.7010838,59.7,0.673813
170592.0193,708383.5465,T,23/08/2023 10:06,56.21253827,-5.70106495,58.7,0.618705
170593.3269,708381.2967,T,23/08/2023 10:06,56.21251873,-5.701041967,60.2,0.865222
170593.3109,708378.5526,T,23/08/2023 10:07,56.21249412,-5.70103985,61.5,0.685094
170593.4013,708375.9188,T,23/08/2023 10:07,56.21247055,-5.701036117,62.2,1.31532
170594.9304,708374.1278,T,23/08/2023 10:07,56.21245523,-5.701009967,62.7,0.587127
170597.0311,708373.6802,T,23/08/2023 10:07,56.21245223,-5.700975783,62.3,0.71332
170599.2899,708373.764,T,23/08/2023 10:07,56.21245407,-5.700939517,62.5,0.750625
170601.3206,708373.2287,T,23/08/2023 10:07,56.21245025,-5.700906383,62.7,0.418473
170603.4385,708372.3117,T,23/08/2023 10:07,56.21244305,-5.700871517,63.4,0.383317
170605.369,708371.2409,T,23/08/2023 10:07,56.21243438,-5.700839533,63.4,0.550013
170606.0498,708373.1327,T,23/08/2023 10:07,56.21245167,-5.700830217,62.2,0.0872311
170607.2584,708371.3924,T,23/08/2023 10:08,56.21243665,-5.700809267,62.9,0.176116
170605.4212,708372.3088,T,23/08/2023 10:08,56.21244398,-5.700839617,65.4,0.113681
170604.3119,708374.0661,T,23/08/2023 10:08,56.2124592,-5.700858983,66.9,0.159458
170605.8027,708372.4099,T,23/08/2023 10:09,56.21244507,-5.700833567,64.8,0.0435807
170605.4765,708370.2167,T,23/08/2023 10:10,56.21242525,-5.700836917,67.2,0.0481137
170607.2704,708369.3038,T,23/08/2023 10:10,56.21241793,-5.700807267,63.3,0.0911761
170609.1845,708367.5434,T,23/08/2023 10:10,56.21240307,-5.70077495,67.8,0.1729
170607.1883,708367.7567,T,23/08/2023 10:11,56.21240402,-5.70080725,76.1,0.10527
170609.0811,708369.0692,T,23/08/2023 10:11,56.2124167,-5.700777933,72.4,0.382807
170610.7307,708370.2688,T,23/08/2023 10:11,56.21242825,-5.700752433,68.9,0.677896
170612.7611,708371.3274,T,23/08/2023 10:11,56.21243872,-5.700720683,66.5,0.456473
170614.3669,708372.5416,T,23/08/2023 10:11,56.21245038,-5.7006959,65.8,0.669293
170614.3848,708370.0054,T,23/08/2023 10:11,56.21242765,-5.700693417,67.8,0.253249
170612.5649,708368.0454,T,23/08/2023 10:11,56.2124092,-5.700721,69.2,0.533598
170613.565,708366.2984,T,23/08/2023 10:11,56.21239402,-5.7007034,74.3,0.182609
170615.5295,708367.1922,T,23/08/2023 10:11,56.21240298,-5.700672567,72.5,0.239067
170614.9438,708369.4767,T,23/08/2023 10:12,56.21242318,-5.700683967,69.9,0.470832
170615.8833,708371.2856,T,23/08/2023 10:12,56.21243985,-5.700670417,65.1,0.254233
170618.7471,708371.2732,T,23/08/2023 10:12,56.21244112,-5.700624333,65.1,0.475524
170621.2305,708370.6221,T,23/08/2023 10:12,56.21243648,-5.700583817,66.4,1.27893
170621.691,708368.1268,T,23/08/2023 10:12,56.21241433,-5.70057425,69.2,0.844339
170622.7894,708369.9237,T,23/08/2023 10:12,56.21243097,-5.700558133,73.7,0.0954982
170623.3554,708372.4152,T,23/08/2023 10:12,56.21245358,-5.700551183,73.8,0.510263
170621.6103,708373.7348,T,23/08/2023 10:12,56.21246457,-5.7005804,76.2,0.242304
170621.667,708376.3317,T,23/08/2023 10:13,56.21248788,-5.700581733,75.2,0.288223
170623.5668,708378.2172,T,23/08/2023 10:13,56.2125057,-5.7005528,74.9,0.66736
170625.057,708380.3455,T,23/08/2023 10:13,56.2125255,-5.700530667,76.5,0.864133
170625.9839,708382.1896,T,23/08/2023 10:13,56.21254248,-5.70051735,77.8,0.515047
170626.8799,708383.9974,T,23/08/2023 10:13,56.21255912,-5.7005045,77.7,0.671003
170627.8326,708385.9572,T,23/08/2023 10:13,56.21257715,-5.700490867,79.7,0.543807
170628.8744,708388.1264,T,23/08/2023 10:13,56.2125971,-5.700475983,79.9,0.218334
170630.9854,708388.6988,T,23/08/2023 10:13,56.21260325,-5.700442517,79.8,0.19814
170632.4886,708390.126,T,23/08/2023 10:13,56.21261677,-5.700419567,80.4,0.413423
170635.2838,708390.2054,T,23/08/2023 10:13,56.21261883,-5.700374667,83.1,0.928657
170636.2584,708392.2633,T,23/08/2023 10:14,56.21263775,-5.700360767,85.1,0.284035
170637.607,708394.358,T,23/08/2023 10:14,56.21265718,-5.700340883,86,0.621549
170638.1664,708396.3233,T,23/08/2023 10:14,56.21267507,-5.700333583,85.2,0.679709
170639.8481,708397.9685,T,23/08/2023 10:14,56.21269063,-5.70030795,85.6,0.586761
170642.0772,708398.771,T,23/08/2023 10:14,56.2126989,-5.700272783,87,0.590223
170644.1002,708399.3839,T,23/08/2023 10:14,56.21270537,-5.700240767,89.5,0.526586
170645.666,708402.2064,T,23/08/2023 10:14,56.21273143,-5.700218017,91.5,0.536973
170646.0482,708404.5359,T,23/08/2023 10:14,56.2127525,-5.700213883,92.3,0.589102
170647.9951,708405.3715,T,23/08/2023 10:14,56.21276093,-5.700183283,90.6,0.211182
170649.6322,708406.5316,T,23/08/2023 10:14,56.21277212,-5.70015795,89.2,0.250012
170651.8085,708406.8173,T,23/08/2023 10:15,56.21277573,-5.700123183,87.7,0.070553
170652.8686,708408.5772,T,23/08/2023 10:15,56.21279202,-5.70010765,88.3,0.683209
170653.5298,708410.6999,T,23/08/2023 10:15,56.21281137,-5.70009885,89.1,0.554842
170655.5946,708411.6853,T,23/08/2023 10:15,56.2128212,-5.700066483,92.5,0.325806
170656.6258,708413.6398,T,23/08/2023 10:15,56.21283922,-5.700051583,94.9,0.55127
170657.9979,708415.499,T,23/08/2023 10:15,56.21285655,-5.700031117,94.3,0.768585
170659.6277,708416.8535,T,23/08/2023 10:15,56.21286948,-5.700006067,95.5,0.528418
170661.6469,708417.4722,T,23/08/2023 10:15,56.212876,-5.699974117,96,0.701456
170663.7685,708417.6258,T,23/08/2023 10:15,56.2128784,-5.699940117,99,0.264914
170663.906,708419.7209,T,23/08/2023 10:16,56.21289725,-5.699939717,99.6,0.209617
170662.5274,708421.2083,T,23/08/2023 10:16,56.21290992,-5.699963183,100.2,0.0748978
170660.4771,708420.956,T,23/08/2023 10:16,56.21290667,-5.69999595,105,0.171512
170662.8097,708421.5645,T,23/08/2023 10:16,56.21291325,-5.69995895,104.5,0.24022
170664.2083,708423.3208,T,23/08/2023 10:17,56.21292967,-5.699937967,103.9,0.746537
170665.798,708425.3724,T,23/08/2023 10:17,56.21294883,-5.699914167,102.8,0.863332
170667.3366,708426.6671,T,23/08/2023 10:17,56.21296118,-5.699890533,102.4,1.00269
170669.3558,708428.4826,T,23/08/2023 10:17,56.21297843,-5.699859617,106.2,0.451357
170670.2794,708430.3224,T,23/08/2023 10:17,56.21299537,-5.69984635,106.2,0.513463
170671.9543,708431.9947,T,23/08/2023 10:17,56.21301117,-5.69982085,108.1,0.472144
170673.7311,708433.3469,T,23/08/2023 10:17,56.21302415,-5.699793433,108.4,0.556687
170675.7178,708435.5768,T,23/08/2023 10:17,56.2130451,-5.6997634,107.9,0.496536
170677.3886,708437.4813,T,23/08/2023 10:17,56.21306298,-5.699738167,107.2,0.36109
170679.8548,708437.1089,T,23/08/2023 10:17,56.21306083,-5.699698167,106.4,0.621243
170681.5353,708438.7697,T,23/08/2023 10:17,56.21307653,-5.699672567,108.8,0.589151
170684.1521,708439.3864,T,23/08/2023 10:17,56.21308332,-5.699631,111.2,0.535742
170686.2259,708439.827,T,23/08/2023 10:17,56.21308827,-5.699598017,111,1.05626
170688.2371,708438.9281,T,23/08/2023 10:17,56.21308118,-5.699564883,110.9,0.731672
170690.7667,708439.9075,T,23/08/2023 10:17,56.21309118,-5.699525033,108.6,0.675859
170693.3051,708440.8975,T,23/08/2023 10:18,56.21310128,-5.69948505,107.6,0.905178
170695.8356,708440.602,T,23/08/2023 10:18,56.21309985,-5.699444083,106.8,0.846076
170697.7888,708441.4194,T,23/08/2023 10:18,56.21310812,-5.699413367,109.8,0.703378
170699.5356,708442.8882,T,23/08/2023 10:18,56.21312213,-5.699386533,111.1,0.569119
170701.6844,708443.3738,T,23/08/2023 10:18,56.21312752,-5.699352383,112.1,0.438981
170703.5418,708445.2817,T,23/08/2023 10:18,56.21314552,-5.69932415,112.1,0.663984
170704.9786,708446.7057,T,23/08/2023 10:18,56.21315898,-5.699302267,112.1,1.00913
170707.0468,708447.9297,T,23/08/2023 10:18,56.21317095,-5.69927005,113.1,0.798557
170708.8665,708449.4045,T,23/08/2023 10:18,56.21318505,-5.69924205,112.5,0.467158
170711.32,708451.0874,T,23/08/2023 10:18,56.21320132,-5.699204033,114.9,0.741531
170713.2855,708452.8667,T,23/08/2023 10:18,56.21321822,-5.69917395,115.4,0.881402
170715.6072,708455.2214,T,23/08/2023 10:18,56.21324045,-5.699138633,115.7,1.09955
170718.0028,708456.0017,T,23/08/2023 10:18,56.2132486,-5.699100767,116,0.836924
170719.6646,708457.5854,T,23/08/2023 10:18,56.2132636,-5.6990754,115.7,0.763208
170721.6668,708458.1772,T,23/08/2023 10:18,56.21326987,-5.6990437,115.2,1.04018
170723.1815,708460.1648,T,23/08/2023 10:18,56.21328842,-5.69902105,117.3,0.623309
170725.0156,708461.8508,T,23/08/2023 10:18,56.21330442,-5.698993,117.6,1.24235
170726.2576,708463.4493,T,23/08/2023 10:18,56.21331935,-5.6989744,118.3,0.673311
170728.6954,708464.5708,T,23/08/2023 10:19,56.21333058,-5.69893615,118.2,0.891595
170728.8802,708462.3435,T,23/08/2023 10:19,56.2133107,-5.69893125,120.2,0.223159
170729.7507,708460.4028,T,23/08/2023 10:19,56.21329372,-5.698915567,119.6,0.35382
170729.4557,708462.5859,T,23/08/2023 10:19,56.21331315,-5.6989222,119.8,0.274934
170728.7577,708464.6701,T,23/08/2023 10:19,56.2133315,-5.698935233,120.4,0.365637
170728.7953,708462.2477,T,23/08/2023 10:19,56.2133098,-5.698932533,119.5,0.105161
170727.6029,708464.2894,T,23/08/2023 10:20,56.21332753,-5.698953483,118.2,0.147458
170728.8256,708462.6387,T,23/08/2023 10:20,56.21331332,-5.698932383,116.4,0.120571
170728.4777,708460.4244,T,23/08/2023 10:20,56.2132933,-5.698936067,116.5,0.203398
170728.1516,708462.6838,T,23/08/2023 10:20,56.2133134,-5.698943267,119.2,0.189911
170727.2137,708460.479,T,23/08/2023 10:21,56.21329318,-5.69895645,116.1,0.0664233
170726.3297,708462.5553,T,23/08/2023 10:21,56.21331137,-5.698972467,117.4,0.250159
170727.373,708464.3118,T,23/08/2023 10:21,56.21332762,-5.6989572,115.7,0.226518
170728.783,708462.5964,T,23/08/2023 10:21,56.21331292,-5.698933033,117.9,0.184559
170730.1598,708460.8827,T,23/08/2023 10:22,56.21329822,-5.6989094,118.2,0.0664421
170729.9291,708462.9898,T,23/08/2023 10:23,56.213317,-5.698914933,116.9,0.0587903
170728.4918,708461.2267,T,23/08/2023 10:23,56.2133005,-5.698936533,118.1,0.119442
170729.9798,708459.7882,T,23/08/2023 10:23,56.21328832,-5.69891135,118.7,0.18764
170732.6796,708459.0977,T,23/08/2023 10:23,56.21328343,-5.698867317,118.3,0.694113
170733.4698,708461.5224,T,23/08/2023 10:23,56.21330555,-5.6988567,119.2,0.42423
170733.8813,708463.7221,T,23/08/2023 10:23,56.21332547,-5.698851983,121.1,0.372292
170735.2797,708467.6523,T,23/08/2023 10:23,56.21336138,-5.698832883,118.9,0.594961
170737.5152,708468.5583,T,23/08/2023 10:24,56.21337058,-5.6987977,119.7,0.48082
170739.4714,708469.2194,T,23/08/2023 10:24,56.21337745,-5.6987668,120.9,0.257204
170740.9368,708466.6667,T,23/08/2023 10:24,56.21335527,-5.698741017,121.8,0.979023
170742.3306,708464.9801,T,23/08/2023 10:24,56.21334082,-5.698717133,123.1,0.727459
170742.3895,708462.7417,T,23/08/2023 10:24,56.21332078,-5.69871425,124,0.446946
170741.5516,708460.662,T,23/08/2023 10:24,56.21330173,-5.698725933,122.9,0.124337
170742.0887,708458.2428,T,23/08/2023 10:24,56.2132803,-5.6987152,122.9,0.494794
170742.5502,708455.9003,T,23/08/2023 10:24,56.21325952,-5.69870575,125.8,0.476747
170743.9647,708454.0787,T,23/08/2023 10:24,56.21324387,-5.698681417,124.8,0.460102
170743.6659,708451.8896,T,23/08/2023 10:24,56.2132241,-5.698684333,124,0.735113
170743.0534,708448.7627,T,23/08/2023 10:25,56.21319577,-5.698691483,124.7,0.795349
170741.5282,708446.9463,T,23/08/2023 10:25,56.21317875,-5.69871445,128,0.394306
170741.7802,708444.1554,T,23/08/2023 10:25,56.21315385,-5.698707983,126.1,0.69937
170741.9361,708441.5817,T,23/08/2023 10:25,56.21313085,-5.69870325,126.2,0.858059
170741.8739,708439.2684,T,23/08/2023 10:25,56.21311008,-5.69870225,125,1.15499
170742.3196,708436.6333,T,23/08/2023 10:25,56.21308667,-5.6986928,122.4,0.889526
170742.9463,708434.1636,T,23/08/2023 10:25,56.21306483,-5.698680583,121.9,0.847524
170745.114,708432.5157,T,23/08/2023 10:25,56.2130511,-5.698644283,120.9,0.542971
170747.0001,708431.6224,T,23/08/2023 10:25,56.213044,-5.698613167,121.8,0.415961
170746.8183,708429.0501,T,23/08/2023 10:25,56.21302085,-5.698613867,122.7,0.643632
170746.7096,708427.007,T,23/08/2023 10:25,56.21300248,-5.69861385,122.4,0.51057
170745.9833,708424.9815,T,23/08/2023 10:25,56.21298397,-5.698623783,122.6,0.358105
170744.6652,708423.3748,T,23/08/2023 10:25,56.21296893,-5.6986436,122.3,0.296095
170743.396,708421.4063,T,23/08/2023 10:26,56.21295067,-5.698662317,127.2,0.389627
170743.1341,708418.8639,T,23/08/2023 10:26,56.21292775,-5.698664333,126.9,0.637817
170743.53,708420.9875,T,23/08/2023 10:26,56.21294698,-5.6986598,125.6,0.165919
170743.9385,708423.2487,T,23/08/2023 10:26,56.21296745,-5.698655183,122.5,0.573406
170744.2687,708425.3837,T,23/08/2023 10:26,56.21298675,-5.698651717,119.7,0.359457
170746.0028,708424.1494,T,23/08/2023 10:26,56.21297652,-5.69862275,123,0.265258
170747.1615,708422.1921,T,23/08/2023 10:26,56.21295953,-5.698602417,121.9,0.567185
170748.3821,708420.5974,T,23/08/2023 10:26,56.21294582,-5.6985814,120.2,0.400762
170746.8904,708418.729,T,23/08/2023 10:27,56.21292835,-5.698603783,121,0.14029
170744.5738,708418.9561,T,23/08/2023 10:27,56.21292927,-5.69864125,119.2,0.331292
170742.7177,708418.0553,T,23/08/2023 10:27,56.2129203,-5.698670333,114.5,0.293757
170740.4599,708418.4332,T,23/08/2023 10:27,56.2129226,-5.698706983,113.1,0.456138
170737.7512,708417.8404,T,23/08/2023 10:27,56.21291598,-5.69875005,113.8,0.690713
170735.6099,708418.0526,T,23/08/2023 10:27,56.21291685,-5.698784683,115.6,0.428754
170733.3608,708419.0736,T,23/08/2023 10:27,56.21292492,-5.69882175,117.6,0.820443
170731.367,708419.7563,T,23/08/2023 10:27,56.21293008,-5.698854417,118.2,0.700033
170729.0322,708420.261,T,23/08/2023 10:27,56.21293348,-5.698892417,120.8,0.476
170726.7963,708420.0822,T,23/08/2023 10:27,56.2129308,-5.698928233,122,0.558695
170725.1806,708418.7213,T,23/08/2023 10:27,56.21291782,-5.69895305,120.3,0.526731
170722.5888,708417.5668,T,23/08/2023 10:27,56.21290622,-5.69899375,118.7,0.942676
170720.762,708416.4213,T,23/08/2023 10:27,56.21289507,-5.69902215,117.9,0.716569
170722.0454,708414.242,T,23/08/2023 10:27,56.21287615,-5.698999617,116.3,0.504617
170724.3997,708413.9839,T,23/08/2023 10:28,56.21287497,-5.698961517,117.3,0.393274
170726.2086,708415.1024,T,23/08/2023 10:28,56.21288587,-5.698933383,117.7,0.530061
170728.1463,708415.9218,T,23/08/2023 10:28,56.21289415,-5.698902917,115.8,0.262132
170730.2666,708415.6071,T,23/08/2023 10:28,56.21289235,-5.698868533,116,0.355924
170732.4373,708414.8435,T,23/08/2023 10:28,56.21288655,-5.69883295,114.9,0.176378
170734.7742,708414.4357,T,23/08/2023 10:28,56.21288402,-5.698795,113.2,0.236354
170736.8891,708414.6187,T,23/08/2023 10:28,56.21288668,-5.698761133,115.2,0.352514
170738.1429,708412.2146,T,23/08/2023 10:28,56.21286573,-5.698738883,115.5,0.901833
170736.362,708410.7287,T,23/08/2023 10:29,56.21285155,-5.69876625,113.2,0.462646
170734.0708,708409.616,T,23/08/2023 10:29,56.21284047,-5.69880215,112.1,0.84636
170731.3665,708408.6047,T,23/08/2023 10:29,56.2128301,-5.698844783,112.9,0.719324
170730.6346,708406.1679,T,23/08/2023 10:29,56.2128079,-5.69885445,110.7,0.317484
170729.7119,708404.2076,T,23/08/2023 10:29,56.21278988,-5.6988676,109.9,0.43242
170730.0807,708402.0485,T,23/08/2023 10:29,56.2127707,-5.6988598,112.5,0.36449
170731.5624,708400.6661,T,23/08/2023 10:29,56.21275902,-5.698834767,114.1,0.505221
170732.4772,708398.7598,T,23/08/2023 10:29,56.21274237,-5.6988184,113.5,0.70332
170734.7823,708397.5852,T,23/08/2023 10:29,56.21273295,-5.6987803,113.7,0.515636
170735.9866,708395.3209,T,23/08/2023 10:29,56.21271323,-5.698758967,115.8,0.134667
170736.8069,708393.4476,T,23/08/2023 10:29,56.21269683,-5.69874415,116.2,1.02041
170737.7382,708391.1724,T,23/08/2023 10:30,56.21267688,-5.6987272,115.2,0.175249
170737.5026,708388.7167,T,23/08/2023 10:30,56.21265475,-5.698728867,114.7,0.273697
170737.8005,708386.47,T,23/08/2023 10:30,56.21263475,-5.698722133,115.3,0.188545
170736.7224,708384.0685,T,23/08/2023 10:30,56.2126127,-5.6987374,119.1,0.525463
170736.0401,708382.0897,T,23/08/2023 10:30,56.21259463,-5.698746667,121.8,0.348175
170736.7511,708379.6857,T,23/08/2023 10:30,56.21257342,-5.69873315,120.8,0.625718
170736.5425,708376.981,T,23/08/2023 10:30,56.21254907,-5.698734167,117.7,0.451388
170736.8405,708374.6037,T,23/08/2023 10:31,56.2125279,-5.698727317,117.1,0.478288
170736.5383,708372.4305,T,23/08/2023 10:31,56.21250827,-5.6987303,121.6,0.182576
170737.5191,708374.4111,T,23/08/2023 10:31,56.2125265,-5.698716233,119.9,0.0668537
170738.0055,708372.1096,T,23/08/2023 10:32,56.2125061,-5.698706417,122.5,0.111819
170738.3845,708369.7157,T,23/08/2023 10:32,56.21248482,-5.69869825,120.1,0.483976
170739.3527,708367.7407,T,23/08/2023 10:32,56.21246758,-5.698680967,120.5,0.548537
170739.8695,708365.7722,T,23/08/2023 10:32,56.21245018,-5.69867095,120.8,0.677174
170740.1735,708363.776,T,23/08/2023 10:32,56.21243243,-5.698664333,119.9,0.503918
170740.5299,708361.0789,T,23/08/2023 10:32,56.21240842,-5.698656267,119.1,0.543344
170740.4695,708358.7008,T,23/08/2023 10:32,56.21238707,-5.698655183,119.2,1.18748
170739.904,708356.158,T,23/08/2023 10:32,56.212364,-5.698662083,118.3,0.866715
170738.9335,708353.985,T,23/08/2023 10:32,56.21234405,-5.698675817,118.8,0.593834
170737.854,708351.4776,T,23/08/2023 10:32,56.21232105,-5.698691017,117.9,0.908245
170737.291,708349.0786,T,23/08/2023 10:32,56.21229927,-5.698698,117.7,0.615097
170735.9969,708347.0713,T,23/08/2023 10:32,56.21228065,-5.698717083,116.5,0.595702
170734.4837,708344.9776,T,23/08/2023 10:32,56.21226115,-5.698739617,116.5,0.644356
170733.2508,708343.2782,T,23/08/2023 10:32,56.21224532,-5.698757983,117.8,1.04757
170732.4369,708340.838,T,23/08/2023 10:32,56.21222305,-5.698768967,118.8,0.855802
170730.9354,708338.5742,T,23/08/2023 10:32,56.21220203,-5.698791167,118.8,0.903443
170729.3693,708336.112,T,23/08/2023 10:33,56.2121792,-5.698814233,118.2,0.97073
170728.3925,708333.975,T,23/08/2023 10:33,56.21215957,-5.6988281,118.1,0.78183
170726.0565,708332.7822,T,23/08/2023 10:33,56.21214775,-5.69886465,117.7,1.30717
170724.4989,708331.2118,T,23/08/2023 10:33,56.21213292,-5.69888835,117,0.735477
170722.7352,708329.3323,T,23/08/2023 10:33,56.21211522,-5.6989151,116.5,0.856988
170720.5598,708327.2531,T,23/08/2023 10:33,56.21209553,-5.6989483,115.4,0.750217
170718.5055,708326.2336,T,23/08/2023 10:33,56.2120854,-5.698980467,115.8,0.457218
170716.8539,708323.4336,T,23/08/2023 10:33,56.2120595,-5.699004617,116.8,0.540686
170714.0841,708322.5541,T,23/08/2023 10:33,56.21205028,-5.699048417,116.6,0.965301
170711.7837,708321.8691,T,23/08/2023 10:33,56.21204303,-5.699084833,118.2,0.797292
170709.3769,708321.7296,T,23/08/2023 10:33,56.21204062,-5.699123433,118,0.600505
170707.4469,708320.3622,T,23/08/2023 10:33,56.21202743,-5.6991533,117.8,0.589487
170705.4104,708318.8231,T,23/08/2023 10:33,56.21201265,-5.699184733,118.5,0.636417
170704.4611,708316.5631,T,23/08/2023 10:33,56.21199193,-5.69919805,118.1,0.81545
170702.9253,708314.9726,T,23/08/2023 10:33,56.21197693,-5.699221383,118.1,0.735141
170701.8804,708313.1872,T,23/08/2023 10:33,56.21196042,-5.69923665,119.6,0.413001
170702.9421,708310.8726,T,23/08/2023 10:34,56.21194018,-5.699217567,122.2,0.508109
170705.2041,708310.7644,T,23/08/2023 10:34,56.2119403,-5.699181083,120.6,0.451219
170706.5795,708309.023,T,23/08/2023 10:34,56.21192535,-5.69915745,116.3,0.245936
170708.3435,708307.4949,T,23/08/2023 10:34,56.2119125,-5.69912775,115.2,0.46539
170711.3521,708306.2256,T,23/08/2023 10:34,56.21190257,-5.69907825,115,1.08472
170712.9032,708304.8796,T,23/08/2023 10:34,56.21189125,-5.699052133,115.4,1.02368
170715.1779,708303.159,T,23/08/2023 10:34,56.21187692,-5.69901405,116.5,0.947875
170717.197,708302.2731,T,23/08/2023 10:34,56.21186995,-5.6989808,116.3,0.732402
170718.7313,708300.4227,T,23/08/2023 10:34,56.2118541,-5.698954517,114.4,0.479493
170719.5538,708298.3787,T,23/08/2023 10:34,56.21183617,-5.698939517,112.3,0.733091
170720.0608,708296.1876,T,23/08/2023 10:34,56.21181677,-5.698929467,110.1,0.748306
170721.7952,708294.8039,T,23/08/2023 10:34,56.2118052,-5.698900367,109.4,0.552967
170723.0967,708293.1701,T,23/08/2023 10:34,56.21179118,-5.698878017,108.6,0.297587
170724.1677,708291.2387,T,23/08/2023 10:34,56.21177438,-5.698859117,108,0.550889
170724.7069,708288.7994,T,23/08/2023 10:35,56.21175277,-5.698848333,110.4,0.831481
170726.0472,708284.7656,T,23/08/2023 10:35,56.21171725,-5.698823283,110.6,0.530276
170726.3135,708281.7977,T,23/08/2023 10:35,56.21169077,-5.698816433,109.4,0.991707
170726.8319,708278.8766,T,23/08/2023 10:35,56.21166483,-5.698805567,108.6,0.740229
170727.2344,708276.4569,T,23/08/2023 10:35,56.21164333,-5.698797,108.4,0.408113
170727.6533,708274.0352,T,23/08/2023 10:35,56.21162182,-5.698788167,108,0.818036
