X,Y,type,time,latitude,longitude,altitude (m)
171063.3461,708523.1613,T,16/08/2023 10:22,56.21401703,-5.6936027,57.9
171062.2572,708521.2288,T,16/08/2023 10:22,56.21399918,-5.69361855,56.5
171060.4316,708519.5634,T,16/08/2023 10:22,56.21398337,-5.693646483,56.7
171058.9153,708517.1363,T,16/08/2023 10:22,56.21396088,-5.693668783,58.5
171058.3593,708514.9599,T,16/08/2023 10:22,56.2139411,-5.69367585,60.5
171056.847,708512.8773,T,16/08/2023 10:22,56.2139217,-5.693698383,60
171055.4815,708510.6362,T,16/08/2023 10:22,56.21390095,-5.693718417,60.3
171054.3628,708508.5547,T,16/08/2023 10:22,56.21388175,-5.693734617,61
171053.6137,708506.4088,T,16/08/2023 10:23,56.21386215,-5.693744817,59.5
171052.8908,708504.2113,T,16/08/2023 10:23,56.2138421,-5.69375455,58.6
171052.365,708502.2128,T,16/08/2023 10:23,56.21382393,-5.693761283,59.8
171052.4322,708499.7409,T,16/08/2023 10:23,56.2138018,-5.693758067,60.2
171051.5625,708497.7989,T,16/08/2023 10:23,56.21378397,-5.693770383,60.2
171051.3396,708495.6147,T,16/08/2023 10:23,56.21376428,-5.693772083,60.8
171051.5157,708492.9506,T,16/08/2023 10:23,56.21374048,-5.69376695,61.9
171050.8291,708490.9486,T,16/08/2023 10:23,56.2137222,-5.693776267,61.8
171051.0017,708487.9479,T,16/08/2023 10:23,56.21369538,-5.6937709,61.6
171050.8855,708485.9186,T,16/08/2023 10:23,56.21367713,-5.693771017,62.2
171049.5175,708484.1907,T,16/08/2023 10:24,56.21366098,-5.693791533,62.6
171047.8053,708482.7266,T,16/08/2023 10:24,56.21364703,-5.693817817,61.3
171046.7287,708480.6362,T,16/08/2023 10:24,56.21362777,-5.693833333,60.1
171045.8931,708478.6377,T,16/08/2023 10:24,56.21360945,-5.69384505,59.2
171046.1546,708476.4654,T,16/08/2023 10:24,56.2135901,-5.693838967,60.5
171046.8182,708474.1789,T,16/08/2023 10:24,56.21356992,-5.693826317,59.3
171045.08,708472.578,T,16/08/2023 10:24,56.21355473,-5.6938529,59.4
171045.616,708470.2705,T,16/08/2023 10:24,56.2135343,-5.693842283,58
171045.9755,708468.0707,T,16/08/2023 10:24,56.21351475,-5.6938346,56.3
171046.017,708465.6793,T,16/08/2023 10:24,56.21349333,-5.693831867,55.7
171047.088,708463.7469,T,16/08/2023 10:24,56.21347652,-5.693812967,56.2
171047.9776,708461.6948,T,16/08/2023 10:25,56.21345855,-5.693796883,59.1
171047.2025,708459.6841,T,16/08/2023 10:25,56.21344015,-5.693807617,59.4
171047.4609,708457.3369,T,16/08/2023 10:25,56.21341923,-5.693801433,60.2
171047.3325,708454.9256,T,16/08/2023 10:25,56.21339755,-5.693801417,59
171048.3901,708453.1869,T,16/08/2023 10:25,56.21338247,-5.6937829,62.2
171049.0349,708451.2651,T,16/08/2023 10:25,56.21336555,-5.693770867,62.4
171048.667,708448.9459,T,16/08/2023 10:25,56.21334458,-5.693774783,64.2
171047.2661,708447.4149,T,16/08/2023 10:25,56.21333018,-5.693796,62.9
171046.0732,708445.2448,T,16/08/2023 10:26,56.21331015,-5.693813317,61.5
171046.1936,708442.9708,T,16/08/2023 10:26,56.21328982,-5.693809417,62.1
171044.3588,708441.6171,T,16/08/2023 10:26,56.2132768,-5.693837767,63.8
171043.0326,708439.4319,T,16/08/2023 10:26,56.21325657,-5.693857217,62.7
171041.8766,708437.716,T,16/08/2023 10:26,56.21324063,-5.693874333,61.8
171043.4655,708436.3023,T,16/08/2023 10:26,56.21322872,-5.69384755,59.5
171043.5094,708434.1283,T,16/08/2023 10:26,56.21320925,-5.693844967,59.3
171042.5436,708432.0967,T,16/08/2023 10:26,56.21319057,-5.69385875,60.2
171043.1248,708429.2213,T,16/08/2023 10:26,56.21316507,-5.693846917,59.8
171043.6673,708426.9558,T,16/08/2023 10:26,56.21314502,-5.693836233,59.4
171043.6715,708424.7003,T,16/08/2023 10:26,56.2131248,-5.693834217,58
171043.4529,708422.595,T,16/08/2023 10:26,56.21310582,-5.693835917,57.7
171043.3876,708420.3957,T,16/08/2023 10:27,56.21308607,-5.693835067,57.9
171042.4614,708418.5995,T,16/08/2023 10:27,56.21306952,-5.693848417,59.4
171041.2029,708417.0196,T,16/08/2023 10:27,56.21305475,-5.6938673,60
171040.0549,708415.3167,T,16/08/2023 10:27,56.21303893,-5.6938843,60.6
171038.5324,708413.6629,T,16/08/2023 10:27,56.21302337,-5.693907367,62.8
171037.8974,708411.483,T,16/08/2023 10:27,56.21300352,-5.6939157,61.5
171036.7132,708409.724,T,16/08/2023 10:27,56.21298718,-5.693933233,60.3
171034.8074,708408.8615,T,16/08/2023 10:27,56.21297853,-5.69396315,61
171033.286,708407.5378,T,16/08/2023 10:27,56.21296593,-5.693986483,61
171030.8967,708407.1251,T,16/08/2023 10:27,56.21296108,-5.694024567,64.5
171028.9889,708407.9045,T,16/08/2023 10:27,56.21296715,-5.694055933,63.8
171026.5866,708408.0201,T,16/08/2023 10:27,56.21296703,-5.694094683,64.1
171024.0939,708406.4351,T,16/08/2023 10:28,56.21295162,-5.694133417,63.6
171022.2025,708405.7057,T,16/08/2023 10:28,56.21294417,-5.694163217,63.3
171019.3606,708405.1779,T,16/08/2023 10:28,56.21293807,-5.694208483,63.1
171017.2148,708404.4398,T,16/08/2023 10:28,56.21293042,-5.694242367,62.2
171015.6342,708402.6676,T,16/08/2023 10:28,56.21291377,-5.694266267,61.5
171013.8403,708401.4589,T,16/08/2023 10:28,56.21290207,-5.694294083,61
171012.1601,708400.2831,T,16/08/2023 10:28,56.21289072,-5.6943201,60.3
171011.6839,708397.992,T,16/08/2023 10:28,56.21286995,-5.694325783,60.5
171011.8899,708395.8484,T,16/08/2023 10:28,56.21285083,-5.694320617,61.2
171012.9955,708397.7041,T,16/08/2023 10:28,56.212868,-5.694304433,61.2
171014.3377,708399.4535,T,16/08/2023 10:28,56.21288433,-5.69428435,62
171015.1562,708397.4298,T,16/08/2023 10:29,56.21286658,-5.694269433,59.7
171016.4046,708395.2123,T,16/08/2023 10:29,56.2128473,-5.694247433,59.3
171018.1446,708393.5652,T,16/08/2023 10:29,56.21283337,-5.694218017,59.6
171020.3318,708393.2615,T,16/08/2023 10:29,56.2128317,-5.694182567,59.5
171019.0237,708391.5493,T,16/08/2023 10:29,56.21281572,-5.694202133,60
171019.0581,708389.2956,T,16/08/2023 10:29,56.21279553,-5.694199633,60.1
171019.8865,708387.1843,T,16/08/2023 10:29,56.212777,-5.694184483,60
171021.5228,708384.7631,T,16/08/2023 10:29,56.21275608,-5.694156067,60.4
171022.1083,708382.7407,T,16/08/2023 10:29,56.21273823,-5.6941449,60.7
171023.7696,708380.8993,T,16/08/2023 10:30,56.21272252,-5.694116583,60.7
171025.4396,708379.4333,T,16/08/2023 10:30,56.21271018,-5.69408845,60
171027.5022,708378.7783,T,16/08/2023 10:30,56.2127053,-5.6940547,59.1
171028.8636,708377.0243,T,16/08/2023 10:30,56.21269023,-5.694031283,58.2
171028.8193,708374.9064,T,16/08/2023 10:30,56.21267122,-5.694030167,57
171029.2749,708372.4113,T,16/08/2023 10:30,56.21264907,-5.694020683,56.1
171029.7503,708370.3648,T,16/08/2023 10:30,56.21263095,-5.694011267,55.9
171030.4204,708367.8136,T,16/08/2023 10:30,56.2126084,-5.693998283,55.4
171030.6982,708365.3282,T,16/08/2023 10:30,56.21258625,-5.693991667,55.9
171030.2948,708363.1001,T,16/08/2023 10:30,56.21256608,-5.693996233,57.5
171031.7963,708361.023,T,16/08/2023 10:30,56.21254818,-5.693970283,57.8
171031.4151,708357.8579,T,16/08/2023 10:30,56.21251962,-5.693973683,59
171030.9367,708355.4699,T,16/08/2023 10:30,56.21249798,-5.693979317,58.2
171030.7783,708353.347,T,16/08/2023 10:30,56.21247887,-5.693980033,57.8
171030.8849,708351.2421,T,16/08/2023 10:30,56.21246005,-5.6939765,57.1
171029.9994,708348.5826,T,16/08/2023 10:30,56.21243578,-5.69398845,57.8
171029.2876,708345.9373,T,16/08/2023 10:30,56.21241172,-5.693997617,59.7
171028.4875,708344.0015,T,16/08/2023 10:31,56.21239398,-5.694008817,60.8
171026.5345,708345.3467,T,16/08/2023 10:31,56.2124051,-5.6940414,60.3
171024.1748,708346.0065,T,16/08/2023 10:31,56.21240988,-5.694079933,60.4
171021.4305,708345.8716,T,16/08/2023 10:31,56.21240735,-5.694123967,61.4
171019.5767,708344.8591,T,16/08/2023 10:31,56.21239738,-5.694152917,61.6
171018.7381,708347.185,T,16/08/2023 10:31,56.21241783,-5.694168417,61.3
171017.1195,708349.1257,T,16/08/2023 10:31,56.21243445,-5.694196133,58.7
171015.5192,708351.0408,T,16/08/2023 10:31,56.21245085,-5.694223533,59.1
171013.4325,708352.1366,T,16/08/2023 10:31,56.21245967,-5.69425805,59.6
171011.4912,708351.4243,T,16/08/2023 10:32,56.21245235,-5.694288667,61.3
171010.2189,708353.3308,T,16/08/2023 10:32,56.21246883,-5.694310783,63.1
171008.0315,708353.6311,T,16/08/2023 10:32,56.21247047,-5.694346233,63.7
171005.3869,708352.0922,T,16/08/2023 10:32,56.2124554,-5.69438745,62.9
171003.4778,708350.7057,T,16/08/2023 10:32,56.21244205,-5.694416967,65.8
171001.0045,708349.3639,T,16/08/2023 10:32,56.21242883,-5.6944556,65.3
171001.3071,708346.7031,T,16/08/2023 10:33,56.21240512,-5.694448433,64.9
170999.4585,708345.5766,T,16/08/2023 10:33,56.21239413,-5.6944772,65.1
170997.8992,708347.04,T,16/08/2023 10:33,56.2124065,-5.69450355,64.5
170995.9444,708347.6379,T,16/08/2023 10:33,56.21241092,-5.694535517,62.5
170993.7151,708346.7326,T,16/08/2023 10:33,56.21240173,-5.6945706,61.9
170991.7585,708345.9676,T,16/08/2023 10:33,56.21239393,-5.694601417,62.3
170993.7632,708346.2783,T,16/08/2023 10:33,56.21239768,-5.694569433,62.8
170994.9736,708348.1764,T,16/08/2023 10:33,56.21241528,-5.6945516,63.5
170996.6401,708349.3662,T,16/08/2023 10:33,56.21242675,-5.694525817,64.6
170998.7389,708350.3689,T,16/08/2023 10:33,56.21243675,-5.694492917,63.2
170997.7792,708353.1977,T,16/08/2023 10:34,56.21246165,-5.6945108,60.9
170997.5952,708355.58,T,16/08/2023 10:34,56.21248292,-5.694515817,60.1
170996.9874,708357.6884,T,16/08/2023 10:34,56.21250153,-5.694527417,59
170996.5177,708359.7257,T,16/08/2023 10:34,56.21251957,-5.694536733,58.9
170996.1635,708357.3946,T,16/08/2023 10:34,56.2124985,-5.694540417,61.1
170995.8878,708355.056,T,16/08/2023 10:34,56.2124774,-5.694542833,64.5
170996.736,708353.2181,T,16/08/2023 10:35,56.21246133,-5.6945276,66.3
170995.7358,708355.3129,T,16/08/2023 10:35,56.21247963,-5.6945455,68.2
170993.8778,708356.673,T,16/08/2023 10:35,56.21249093,-5.694576567,68.6
170995.0451,708354.6027,T,16/08/2023 10:35,56.21247293,-5.694556,70.2
170996.8914,708353.7384,T,16/08/2023 10:35,56.21246607,-5.69452555,72.5
170998.2685,708351.8141,T,16/08/2023 10:35,56.21244948,-5.694501733,72.9
170996.3326,708352.4199,T,16/08/2023 10:36,56.21245398,-5.6945334,71.9
170994.2657,708353.9217,T,16/08/2023 10:36,56.21246645,-5.69456795,69.8
170995.5616,708355.5029,T,16/08/2023 10:37,56.21248125,-5.694548467,65.4
170997.3338,708354.2612,T,16/08/2023 10:37,56.21247097,-5.694518883,66.8
170999.234,708353.3204,T,16/08/2023 10:37,56.21246345,-5.6944875,67.9
170997.3092,708354.8258,T,16/08/2023 10:37,56.21247602,-5.694519767,64.5
170995.3976,708354.1264,T,16/08/2023 10:37,56.21246883,-5.694549917,61.6
170997.3364,708354.7529,T,16/08/2023 10:38,56.21247538,-5.694519267,65.9
170998.299,708352.7884,T,16/08/2023 10:38,56.21245823,-5.694502083,70.4
170996.2999,708352.1194,T,16/08/2023 10:38,56.21245127,-5.694533667,73.2
170994.8438,708353.5171,T,16/08/2023 10:39,56.2124631,-5.6945583,71
170995.7759,708355.4223,T,16/08/2023 10:39,56.21248063,-5.69454495,70.1
170997.7517,708354.8667,T,16/08/2023 10:40,56.2124766,-5.694512683,69.1
170999.9471,708356.0483,T,16/08/2023 10:40,56.21248825,-5.694478383,66.8
170999.8595,708353.6828,T,16/08/2023 10:40,56.212467,-5.69447775,66.1
171000.3575,708351.1498,T,16/08/2023 10:40,56.21244453,-5.69446755,66.3
170997.8527,708351.3055,T,16/08/2023 10:40,56.21244472,-5.694507983,63.6
170995.7575,708349.6367,T,16/08/2023 10:40,56.21242875,-5.69454025,64.5
170993.8341,708348.4093,T,16/08/2023 10:40,56.21241682,-5.694570133,64.1
170996.1306,708347.2465,T,16/08/2023 10:40,56.2124075,-5.694532183,63.6
170998.0383,708345.616,T,16/08/2023 10:41,56.2123938,-5.694500083,60.9
170998.7844,708343.401,T,16/08/2023 10:41,56.2123743,-5.694486167,60.4
171000.9611,708341.9758,T,16/08/2023 10:41,56.21236257,-5.694449917,60.6
171002.5133,708339.6851,T,16/08/2023 10:41,56.21234278,-5.694422967,60
171003.9239,708338.1338,T,16/08/2023 10:41,56.21232955,-5.694398933,60
171005.819,708336.5965,T,16/08/2023 10:41,56.21231668,-5.694367117,59.3
171008.2585,708336.0518,T,16/08/2023 10:41,56.21231297,-5.6943274,59.3
171010.0436,708337.5799,T,16/08/2023 10:41,56.21232753,-5.6943,58.6
171012.4733,708338.8794,T,16/08/2023 10:41,56.21234035,-5.694262033,57.3
171015.0457,708338.187,T,16/08/2023 10:41,56.21233538,-5.69422005,57
171017.6003,708336.9501,T,16/08/2023 10:41,56.21232552,-5.694177883,57.2
171020.2852,708336.4435,T,16/08/2023 10:41,56.21232227,-5.69413425,57.7
171022.274,708337.2491,T,16/08/2023 10:41,56.21233045,-5.69410295,57.4
171024.3278,708337.2972,T,16/08/2023 10:41,56.21233187,-5.69406995,57.4
171026.4774,708337.2766,T,16/08/2023 10:41,56.21233272,-5.69403535,57.8
171028.0308,708338.5797,T,16/08/2023 10:41,56.21234515,-5.694011483,58
171029.8962,708339.8849,T,16/08/2023 10:42,56.21235775,-5.6939826,57.1
171031.7467,708341.2411,T,16/08/2023 10:42,56.2123708,-5.693954,56.1
171033.6323,708342.4036,T,16/08/2023 10:42,56.21238213,-5.693924667,55
171036.0487,708341.5824,T,16/08/2023 10:42,56.21237593,-5.693885083,54.4
171038.0913,708341.1716,T,16/08/2023 10:42,56.21237323,-5.693851867,54.1
171035.9198,708341.7288,T,16/08/2023 10:42,56.21237718,-5.693887283,58
171036.6929,708339.7655,T,16/08/2023 10:42,56.21235995,-5.69387315,57.4
171038.1413,708338.1842,T,16/08/2023 10:42,56.21234647,-5.693848483,56.8
171039.0735,708336.4053,T,16/08/2023 10:43,56.21233097,-5.69383195,56.4
171040.3989,708334.2908,T,16/08/2023 10:43,56.21231265,-5.6938088,56.6
171040.1895,708332.2609,T,16/08/2023 10:43,56.21229435,-5.693810417,56.1
171038.378,708331.3231,T,16/08/2023 10:43,56.21228507,-5.69383875,57.3
171040.5313,708331.9504,T,16/08/2023 10:44,56.21229173,-5.69380465,55.4
171042.058,708330.0336,T,16/08/2023 10:44,56.21227528,-5.693778433,52.7
171044.048,708329.6468,T,16/08/2023 10:45,56.21227277,-5.693746083,52.4
171044.7762,708327.561,T,16/08/2023 10:45,56.21225442,-5.693732567,51.9
171044.8458,708325.5563,T,16/08/2023 10:45,56.21223648,-5.693729717,52.1
171046.2966,708323.3258,T,16/08/2023 10:45,56.21221718,-5.69370445,52.4
171046.8931,708321.2961,T,16/08/2023 10:46,56.21219927,-5.6936931,52.7
171047.0859,708319.0383,T,16/08/2023 10:46,56.21217912,-5.69368805,51.8
171049.2012,708318.3225,T,16/08/2023 10:46,56.21217372,-5.6936534,51.5
171051.2881,708316.9032,T,16/08/2023 10:46,56.212162,-5.6936186,54.1
171052.5713,708314.9472,T,16/08/2023 10:46,56.21214508,-5.693596267,56.5
171054.4477,708313.9475,T,16/08/2023 10:46,56.21213702,-5.693565217,56.2
171054.9568,708312.005,T,16/08/2023 10:47,56.21211985,-5.69355535,54.9
171051.9956,708310.4151,T,16/08/2023 10:47,56.21210417,-5.693601617,56.9
171054.0643,708311.2633,T,16/08/2023 10:47,56.21211277,-5.693569067,55.2
171053.8839,708308.847,T,16/08/2023 10:48,56.21209102,-5.693569883,53.1
171055.0702,708306.7455,T,16/08/2023 10:48,56.21207275,-5.693548983,52.9
171054.3009,708308.703,T,16/08/2023 10:48,56.21208993,-5.69356305,58.1
171052.5794,708310.696,T,16/08/2023 10:48,56.21210697,-5.693592467,59.9
171050.8261,708312.0784,T,16/08/2023 10:48,56.21211852,-5.693621867,61.6
171052.9608,708310.0621,T,16/08/2023 10:48,56.21210147,-5.693585783,57.9
171053.4384,708308.0355,T,16/08/2023 10:49,56.21208353,-5.69357635,57.2
171055.6714,708307.7361,T,16/08/2023 10:49,56.21208192,-5.693540167,59.2
171054.0148,708308.8935,T,16/08/2023 10:49,56.2120915,-5.693567817,60.3
171054.8031,708310.8589,T,16/08/2023 10:49,56.2121095,-5.693556833,55.9
171056.3933,708312.1544,T,16/08/2023 10:50,56.21212188,-5.693532367,56.2
171054.3,708313.7245,T,16/08/2023 10:50,56.21213495,-5.6935674,58.3
171052.6062,708314.9196,T,16/08/2023 10:50,56.21214485,-5.693595683,55.7
171050.5193,708315.2402,T,16/08/2023 10:50,56.21214672,-5.693629533,55.8
171048.5247,708315.5045,T,16/08/2023 10:50,56.21214813,-5.69366185,55.5
171046.2988,708315.9553,T,16/08/2023 10:50,56.2121511,-5.69369805,58
171046.0673,708318.204,T,16/08/2023 10:50,56.21217115,-5.693703717,56.9
171047.0504,708320.3854,T,16/08/2023 10:50,56.21219118,-5.693689783,56.4
171044.8815,708321.2033,T,16/08/2023 10:50,56.21219747,-5.693725383,56.5
171043.3488,708322.5248,T,16/08/2023 10:50,56.21220858,-5.693751183,57.5
171041.352,708322.091,T,16/08/2023 10:51,56.21220373,-5.693782933,61.5
171042.7936,708323.8785,T,16/08/2023 10:51,56.21222045,-5.693761283,57.4
171044.6702,708322.8074,T,16/08/2023 10:51,56.21221175,-5.693730167,56.8
171046.1397,708320.944,T,16/08/2023 10:52,56.21219575,-5.693704917,56.4
171045.4955,708323.1089,T,16/08/2023 10:53,56.21221485,-5.69371715,57
171046.7528,708324.7033,T,16/08/2023 10:53,56.21222975,-5.6936983,58.5
171045.3965,708322.7495,T,16/08/2023 10:53,56.21221158,-5.693718433,55.9
171043.3328,708322.0148,T,16/08/2023 10:53,56.212204,-5.693751,56.1
171043.7488,708323.9756,T,16/08/2023 10:54,56.21222178,-5.693746,58.4
171045.2686,708322.6247,T,16/08/2023 10:54,56.2122104,-5.693720383,60
171044.6418,708320.5972,T,16/08/2023 10:54,56.21219192,-5.693728717,59.3
171044.0985,708318.3119,T,16/08/2023 10:55,56.21217117,-5.693735483,55.2
171044.1657,708320.606,T,16/08/2023 10:55,56.21219177,-5.693736383,55.7
171043.7745,708322.6023,T,16/08/2023 10:55,56.21220948,-5.6937444,64.4
171042.0754,708323.9505,T,16/08/2023 10:55,56.21222075,-5.6937729,63.9
171043.04,708322.0417,T,16/08/2023 10:55,56.2122041,-5.693755733,57.7
171045.1364,708321.86,T,16/08/2023 10:55,56.21220348,-5.69372185,56.4
171045.2958,708324.1157,T,16/08/2023 10:55,56.21222378,-5.693721233,58.8
171044.9435,708326.2192,T,16/08/2023 10:56,56.21224247,-5.693728717,63.8
171045.2749,708324.0554,T,16/08/2023 10:56,56.21222323,-5.693721517,61.8
171044.8862,708321.811,T,16/08/2023 10:56,56.21220292,-5.693725833,61
171045.9801,708323.548,T,16/08/2023 10:57,56.21221902,-5.693709733,56.8
171046.0409,708321.42,T,16/08/2023 10:57,56.21219997,-5.693706917,56.1
171044.1885,708319.93,T,16/08/2023 10:57,56.21218572,-5.693735433,55.9
171042.9468,708321.6953,T,16/08/2023 10:57,56.21220095,-5.693756933,57.7
171042.1976,708323.6785,T,16/08/2023 10:57,56.21221837,-5.6937707,59.8
171041.4209,708325.6342,T,16/08/2023 10:58,56.21223553,-5.693784883,57.9
171040.9597,708328.0425,T,16/08/2023 10:58,56.2122569,-5.693794383,56.6
171038.9428,708327.7749,T,16/08/2023 10:59,56.21225353,-5.6938266,56.1
171040.2925,708325.4371,T,16/08/2023 10:59,56.21223322,-5.693802867,53.3
171040.7601,708327.6628,T,16/08/2023 10:59,56.2122534,-5.693797267,50.6
171042.6942,708326.9478,T,16/08/2023 10:59,56.21224792,-5.693765533,52.3
171044.6738,708325.0748,T,16/08/2023 11:00,56.21223208,-5.693732067,53
171042.9503,708326.3931,T,16/08/2023 11:00,56.21224307,-5.693760933,53.8
171042.008,708328.5439,T,16/08/2023 11:00,56.2122619,-5.69377795,56.4
171041.5743,708330.5002,T,16/08/2023 11:00,56.21227923,-5.693786617,54.8
171040.9453,708328.2775,T,16/08/2023 11:00,56.212259,-5.693794817,57.2
171039.7652,708330.0697,T,16/08/2023 11:01,56.2122745,-5.69381535,59.7
171038.1466,708331.5285,T,16/08/2023 11:01,56.2122868,-5.69384265,60.3
171038.0933,708329.4545,T,16/08/2023 11:01,56.21226818,-5.693841717,65.1
171039.82,708327.8282,T,16/08/2023 11:02,56.21225443,-5.693812533,57.2
171038.1089,708326.4054,T,16/08/2023 11:02,56.21224085,-5.693838833,56
171037.9755,708328.9188,T,16/08/2023 11:02,56.21226332,-5.69384315,58.9
171038.8054,708331.2567,T,16/08/2023 11:02,56.21228468,-5.693831817,57.4
171039.1381,708328.9233,T,16/08/2023 11:02,56.21226392,-5.69382445,59.7
171038.4937,708325.3139,T,16/08/2023 11:04,56.21223125,-5.6938317,53.2
171037.7586,708327.7537,T,16/08/2023 11:04,56.21225277,-5.693845633,57.1
171037.748,708325.5692,T,16/08/2023 11:04,56.21223318,-5.693843917,59.1
171038.0511,708327.8384,T,16/08/2023 11:05,56.21225367,-5.693841,60.3
171036.6903,708325.9149,T,16/08/2023 11:05,56.21223577,-5.693861233,57.1
171038.2892,708327.5255,T,16/08/2023 11:05,56.21225098,-5.6938369,55.5
171040.3399,708328.3267,T,16/08/2023 11:06,56.21225915,-5.6938046,53.5
171038.431,708327.4666,T,16/08/2023 11:06,56.21225052,-5.693834567,60.5
171038.6954,708329.9788,T,16/08/2023 11:06,56.21227317,-5.693832483,59
171036.9533,708328.8286,T,16/08/2023 11:07,56.21226202,-5.693859517,58
171038.7674,708330.2404,T,16/08/2023 11:07,56.21227555,-5.69383155,57
171040.328,708331.5419,T,16/08/2023 11:07,56.21228797,-5.693807567,56.7
171041.2863,708329.7672,T,16/08/2023 11:08,56.21227252,-5.693790617,52.2
171039.4753,708328.6631,T,16/08/2023 11:08,56.21226175,-5.6938188,54.3
171037.969,708330.3423,T,16/08/2023 11:08,56.21227608,-5.693844483,59.1
171037.6924,708332.5623,T,16/08/2023 11:08,56.21229585,-5.69385085,58.8
171040.015,708332.1956,T,16/08/2023 11:08,56.21229368,-5.693813167,59.1
171040.6025,708329.9578,T,16/08/2023 11:08,56.2122739,-5.693801783,56.3
171041.1514,708327.9486,T,16/08/2023 11:09,56.21225615,-5.693791217,52.8
171041.3555,708325.863,T,16/08/2023 11:09,56.21223755,-5.693786133,49.8
171040.1923,708327.5651,T,16/08/2023 11:09,56.21225225,-5.693806317,57.1
171040.3501,708329.7126,T,16/08/2023 11:09,56.21227158,-5.693805633,59.2
171042.4621,708329.6874,T,16/08/2023 11:09,56.21227237,-5.693771633,54
171040.4441,708329.7678,T,16/08/2023 11:10,56.21227212,-5.693804167,56.3
171040.894,708331.7602,T,16/08/2023 11:10,56.2122902,-5.69379865,57.4
171041.2625,708329.2844,T,16/08/2023 11:11,56.21226818,-5.693790583,48.3
171040.388,708327.3705,T,16/08/2023 11:11,56.2122506,-5.693803,49.8
171040.898,708329.5962,T,16/08/2023 11:11,56.2122708,-5.693796717,52.6
171042.6653,708330.6948,T,16/08/2023 11:11,56.2122815,-5.693769233,53.4
171040.7037,708329.2185,T,16/08/2023 11:11,56.21226732,-5.693799517,54.4
171040.7252,708331.2785,T,16/08/2023 11:12,56.2122858,-5.69380095,48.7
171039.5984,708333.4671,T,16/08/2023 11:12,56.21230488,-5.693820967,53.1
171039.4357,708330.9942,T,16/08/2023 11:12,56.21228263,-5.69382145,57.7
171039.811,708333.1423,T,16/08/2023 11:13,56.21230207,-5.693817267,62.8
171039.5615,708335.3842,T,16/08/2023 11:13,56.21232205,-5.693823217,61.8
171040.759,708333.5878,T,16/08/2023 11:13,56.21230652,-5.6938024,54.4
171042.3622,708332.1521,T,16/08/2023 11:13,56.21229442,-5.693775367,56.6
171040.2946,708331.2091,T,16/08/2023 11:13,56.21228497,-5.693807817,57.8
171040.6582,708329.1819,T,16/08/2023 11:14,56.21226697,-5.693800217,59.2
171040.6439,708331.1914,T,16/08/2023 11:14,56.21228498,-5.693802183,59.1
171038.7736,708332.1116,T,16/08/2023 11:14,56.21229233,-5.693833067,63.4
171038.605,708329.9557,T,16/08/2023 11:14,56.21227292,-5.693833917,61.2
171039.7124,708331.634,T,16/08/2023 11:15,56.2122885,-5.69381755,59.1
171040.542,708333.6753,T,16/08/2023 11:15,56.2123072,-5.693805967,59.9
171039.3133,708331.7837,T,16/08/2023 11:15,56.21228965,-5.6938241,59.1
171038.2528,708329.6467,T,16/08/2023 11:16,56.21226998,-5.693839317,61.4
171038.0746,708327.5036,T,16/08/2023 11:16,56.21225068,-5.693840333,57.6
171039.4799,708330.1185,T,16/08/2023 11:16,56.2122748,-5.693819983,57.1
171041.1513,708331.4397,T,16/08/2023 11:16,56.21228745,-5.693794233,60.6
171042.5341,708329.659,T,16/08/2023 11:17,56.21227215,-5.69377045,57.1
171041.9553,708327.4459,T,16/08/2023 11:17,56.21225203,-5.69377785,54.5
171042.7602,708325.5344,T,16/08/2023 11:17,56.21223528,-5.69376325,54.9
171041.9605,708323.6054,T,16/08/2023 11:17,56.2122176,-5.69377445,57
171040.9588,708321.8299,T,16/08/2023 11:18,56.2122012,-5.693789033,56.9
171042.0056,708319.214,T,16/08/2023 11:18,56.21217825,-5.693769933,54.4
171044.1062,708319.3042,T,16/08/2023 11:18,56.21218007,-5.693736217,55.4
171044.1678,708316.8616,T,16/08/2023 11:18,56.2121582,-5.693733117,58
171042.9565,708318.5941,T,16/08/2023 11:18,56.21217315,-5.6937541,60.1
171042.7729,708320.6172,T,16/08/2023 11:19,56.2121912,-5.6937588,61.7
171044.6687,708321.8126,T,16/08/2023 11:19,56.21220283,-5.693729333,56.6
171046.615,708322.3294,T,16/08/2023 11:19,56.2122084,-5.693698467,56.4
171047.6294,708320.5963,T,16/08/2023 11:19,56.21219335,-5.69368065,58.3
171045.2753,708319.8549,T,16/08/2023 11:19,56.21218557,-5.693717883,56.3
171043.1976,708318.8789,T,16/08/2023 11:19,56.21217582,-5.693750467,55.5
171040.8734,708318.7918,T,16/08/2023 11:20,56.21217392,-5.693787783,55.1
171040.5652,708316.659,T,16/08/2023 11:20,56.21215465,-5.6937909,54.8
171041.2054,708314.6504,T,16/08/2023 11:20,56.21213695,-5.693778867,55
171043.661,708315.3128,T,16/08/2023 11:20,56.21214407,-5.693739933,47.8
171045.0196,708313.0626,T,16/08/2023 11:20,56.21212455,-5.693716133,51.2
171045.0868,708310.5517,T,16/08/2023 11:20,56.21210207,-5.693712883,53
171042.6999,708310.3184,T,16/08/2023 11:20,56.21209883,-5.693751083,52.7
171041.6026,708308.5592,T,16/08/2023 11:20,56.21208253,-5.693767217,53.2
171040.9333,708306.6656,T,16/08/2023 11:20,56.21206523,-5.69377635,53.2
