X,Y,type,time,latitude,longitude,altitude (m)
170063.3434,708949.8865,T,24/08/2023 10:41,56.21736055,-5.71006145,59.6
170065.9609,708950.2507,T,24/08/2023 10:41,56.21736508,-5.71001965,59.3
170068.6165,708949.3814,T,24/08/2023 10:41,56.21735857,-5.709976167,59.3
170071.083,708948.9986,T,24/08/2023 10:41,56.21735633,-5.70993615,59.3
170073.5253,708948.2835,T,24/08/2023 10:41,56.2173511,-5.709896233,60.2
170075.6026,708947.1588,T,24/08/2023 10:41,56.21734202,-5.709861833,61
170077.3166,708946.058,T,24/08/2023 10:41,56.21733298,-5.7098333,61.1
170079.3547,708943.801,T,24/08/2023 10:41,56.21731373,-5.70979855,60.8
170081.1499,708942.3033,T,24/08/2023 10:41,56.21730117,-5.709768367,60.8
170082.656,708943.6286,T,24/08/2023 10:41,56.21731378,-5.709745283,61
170083.9767,708945.5306,T,24/08/2023 10:41,56.21733147,-5.709725683,61.1
170085.5229,708948.0238,T,24/08/2023 10:41,56.21735457,-5.709702967,61.9
170086.8259,708950.539,T,24/08/2023 10:41,56.21737775,-5.709684183,62.5
170088.9556,708953.2684,T,24/08/2023 10:41,56.21740325,-5.709652283,63.3
170090.5626,708954.9084,T,24/08/2023 10:42,56.21741873,-5.70962785,63.2
170092.8694,708955.7344,T,24/08/2023 10:42,56.21742725,-5.70959145,61.5
170096.4465,708957.759,T,24/08/2023 10:42,56.21744713,-5.70953565,58.9
170098.1483,708959.3727,T,24/08/2023 10:42,56.21746242,-5.709509667,58.4
170100.3583,708961.0549,T,24/08/2023 10:42,56.21747857,-5.709475567,58
170101.805,708962.4693,T,24/08/2023 10:42,56.21749195,-5.709453517,57.6
170103.962,708963.6491,T,24/08/2023 10:42,56.21750357,-5.709419833,56.5
170105.8888,708965.0744,T,24/08/2023 10:42,56.21751728,-5.709390067,56.8
170107.2263,708966.9599,T,24/08/2023 10:42,56.21753483,-5.709370183,57.8
170108.8627,708968.9742,T,24/08/2023 10:42,56.21755368,-5.7093456,59.8
170110.0647,708971.7692,T,24/08/2023 10:42,56.21757932,-5.709328683,60.2
170111.4624,708974.4657,T,24/08/2023 10:42,56.21760417,-5.709308533,60.5
170112.4992,708976.2725,T,24/08/2023 10:42,56.21762087,-5.709293417,60.9
170113.9934,708978.261,T,24/08/2023 10:42,56.21763942,-5.7092711,61.1
170116.3724,708979.2939,T,24/08/2023 10:42,56.21764983,-5.709233717,58.3
170118.0848,708980.9293,T,24/08/2023 10:42,56.21766532,-5.709207583,56.4
170120.114,708982.4852,T,24/08/2023 10:42,56.21768025,-5.709176283,56.1
170121.7222,708983.8619,T,24/08/2023 10:42,56.21769337,-5.7091516,56.8
170123.0938,708985.6507,T,24/08/2023 10:42,56.21771007,-5.709131083,57.5
170124.791,708987.1609,T,24/08/2023 10:42,56.21772443,-5.709105083,58.6
170127.0875,708989.0638,T,24/08/2023 10:42,56.2177426,-5.709069783,59.9
170128.5303,708991.1388,T,24/08/2023 10:43,56.2177619,-5.709048367,60.2
170129.1432,708993.1502,T,24/08/2023 10:43,56.21778023,-5.70904025,61.6
170129.9519,708995.0664,T,24/08/2023 10:43,56.2177978,-5.7090289,56.7
170131.0842,708997.2417,T,24/08/2023 10:43,56.21781785,-5.709012567,55.6
170132.344,708999.341,T,24/08/2023 10:43,56.21783728,-5.708994117,56.8
170133.9426,709001.653,T,24/08/2023 10:43,56.21785878,-5.7089704,58.4
170135.5594,709004.342,T,24/08/2023 10:43,56.21788367,-5.708946717,59.7
170136.5727,709006.497,T,24/08/2023 10:43,56.21790348,-5.708932283,61.2
170138.4464,709008.2833,T,24/08/2023 10:43,56.2179204,-5.708903683,62.5
170140.064,709009.9863,T,24/08/2023 10:43,56.21793645,-5.708879133,62.8
170142.3585,709011.3929,T,24/08/2023 10:43,56.21795017,-5.708843433,63.5
170144.2296,709012.7655,T,24/08/2023 10:43,56.21796338,-5.708814517,63.7
170144.1725,709010.6103,T,24/08/2023 10:44,56.21794403,-5.708813567,60.6
170142.6562,709012.2279,T,24/08/2023 10:44,56.2179578,-5.708839367,60.4
170144.6511,709012.9938,T,24/08/2023 10:44,56.21796563,-5.708807933,62.2
170146.7715,709012.9576,T,24/08/2023 10:44,56.21796633,-5.708773783,61.9
170148.7407,709012.4967,T,24/08/2023 10:44,56.21796315,-5.7087417,60.5
170150.7943,709012.5846,T,24/08/2023 10:44,56.21796493,-5.708708733,59.9
170151.1456,709014.8377,T,24/08/2023 10:45,56.2179853,-5.708705033,60.9
170153.2494,709014.6262,T,24/08/2023 10:45,56.21798442,-5.708671,60.7
170155.0661,709015.5076,T,24/08/2023 10:45,56.2179932,-5.708642533,57.6
170158.1197,709017.1812,T,24/08/2023 10:45,56.21800968,-5.70859485,65.3
170156.0955,709017.2345,T,24/08/2023 10:46,56.21800918,-5.708627467,65.4
170154.1086,709016.0388,T,24/08/2023 10:46,56.2179975,-5.7086584,62.5
170156.1171,709016.5574,T,24/08/2023 10:46,56.21800312,-5.708626533,59.1
170158.5847,709015.0447,T,24/08/2023 10:46,56.21799075,-5.708585517,59.5
170159.628,709013.3187,T,24/08/2023 10:46,56.21797578,-5.708567233,58.9
170157.0594,709014.1899,T,24/08/2023 10:46,56.21798235,-5.708609317,63.8
170155.298,709015.2553,T,24/08/2023 10:46,56.21799105,-5.708638583,63.9
170154.5997,709017.1946,T,24/08/2023 10:47,56.2180081,-5.7086515,64.4
170154.3158,709015.0595,T,24/08/2023 10:47,56.21798882,-5.708654217,63.6
170155.8905,709013.3919,T,24/08/2023 10:47,56.21797463,-5.708627433,63
170154.8588,709011.6238,T,24/08/2023 10:47,56.21795828,-5.7086425,61.3
170154.4368,709013.6899,T,24/08/2023 10:47,56.2179766,-5.708651083,61.9
170156.377,709014.4241,T,24/08/2023 10:48,56.21798412,-5.7086205,60.1
170155.3046,709016.2052,T,24/08/2023 10:48,56.21799957,-5.7086393,61
170155.7606,709014.1517,T,24/08/2023 10:48,56.21798138,-5.708630183,60.6
170153.7245,709012.7947,T,24/08/2023 10:49,56.21796823,-5.708661767,59.9
170153.4608,709010.7276,T,24/08/2023 10:49,56.21794957,-5.708664217,61.7
170153.1198,709008.494,T,24/08/2023 10:49,56.21792938,-5.708667767,61.4
170152.8486,709010.842,T,24/08/2023 10:49,56.2179503,-5.708674167,65.2
170155.5241,709011.5902,T,24/08/2023 10:49,56.2179583,-5.708631767,65.9
170152.5279,709011.9056,T,24/08/2023 10:49,56.21795968,-5.70868025,67.8
170153.202,709009.9028,T,24/08/2023 10:50,56.21794205,-5.708667667,59.8
170151.5026,709011.0239,T,24/08/2023 10:50,56.21795128,-5.708695983,57.4
170152.5105,709009.1615,T,24/08/2023 10:50,56.21793507,-5.70867815,57.6
170150.1169,709008.1651,T,24/08/2023 10:50,56.21792498,-5.7087158,60.4
170148.9057,709006.1602,T,24/08/2023 10:51,56.21790642,-5.70873355,62.5
170146.8019,709006.9294,T,24/08/2023 10:51,56.2179123,-5.708768067,61.9
170147.5198,709009.2164,T,24/08/2023 10:51,56.21793315,-5.7087585,63.2
170145.3496,709010.0806,T,24/08/2023 10:51,56.21793985,-5.708794167,59.3
170143.9821,709012.1699,T,24/08/2023 10:51,56.21795792,-5.708817983,61.1
170143.5882,709014.5669,T,24/08/2023 10:51,56.21797922,-5.7088264,64.9
170144.8164,709012.967,T,24/08/2023 10:51,56.21796547,-5.70880525,61
170144.9274,709010.5864,T,24/08/2023 10:52,56.21794418,-5.7088014,59.4
170145.917,709012.5931,T,24/08/2023 10:52,56.21796265,-5.708787217,57.1
170146.1008,709014.8308,T,24/08/2023 10:52,56.2179828,-5.7087862,58.4
170144.8759,709013.1869,T,24/08/2023 10:52,56.21796747,-5.708804483,61.7
170143.8749,709011.3335,T,24/08/2023 10:52,56.21795037,-5.708818983,63.8
170142.6684,709009.4946,T,24/08/2023 10:52,56.2179333,-5.7088368,63.5
170141.037,709007.6116,T,24/08/2023 10:52,56.21791563,-5.708861417,62.9
170138.7418,709007.3639,T,24/08/2023 10:52,56.2179123,-5.708898133,63.2
170136.6887,709006.6715,T,24/08/2023 10:52,56.2179051,-5.708930567,63.4
170135.1132,709004.6148,T,24/08/2023 10:53,56.2178859,-5.708954133,63.8
170133.2133,709002.6314,T,24/08/2023 10:53,56.2178672,-5.708982983,64.4
170131.9216,709000.3833,T,24/08/2023 10:53,56.21784642,-5.709001817,63.8
170130.3254,708998.4226,T,24/08/2023 10:53,56.21782807,-5.7090258,62.8
170129.1726,708996.7313,T,24/08/2023 10:53,56.21781235,-5.709042883,62.3
170128.3953,708994.8793,T,24/08/2023 10:53,56.21779537,-5.709053783,62.2
170127.3245,708992.405,T,24/08/2023 10:53,56.21777267,-5.709068867,61.6
170125.4583,708990.5291,T,24/08/2023 10:53,56.21775495,-5.709097267,62
170123.6795,708989.3512,T,24/08/2023 10:53,56.21774353,-5.709124867,62.1
170121.513,708988.2634,T,24/08/2023 10:53,56.21773273,-5.709158783,61.6
170119.8216,708986.4015,T,24/08/2023 10:53,56.21771522,-5.709184383,60.3
170118.2455,708984.6795,T,24/08/2023 10:53,56.21769902,-5.70920825,59.5
170116.6325,708983.2919,T,24/08/2023 10:53,56.2176858,-5.709233,59.1
170114.5254,708982.212,T,24/08/2023 10:53,56.2176751,-5.709265967,60.8
170113.2652,708979.9521,T,24/08/2023 10:53,56.21765423,-5.709284283,62.3
170110.8898,708978.2944,T,24/08/2023 10:53,56.21763822,-5.709321067,63.1
170109.7959,708976.6022,T,24/08/2023 10:53,56.21762252,-5.7093372,63.5
170108.0739,708973.9802,T,24/08/2023 10:54,56.21759818,-5.709362633,64
170106.9163,708971.9334,T,24/08/2023 10:54,56.21757927,-5.709379483,64
170105.7367,708970.074,T,24/08/2023 10:54,56.21756203,-5.70939685,64.4
170104.559,708968.1343,T,24/08/2023 10:54,56.21754407,-5.709414117,64.1
170103.6173,708966.2086,T,24/08/2023 10:54,56.21752635,-5.7094276,64.6
170101.791,708963.7271,T,24/08/2023 10:54,56.21750322,-5.709454833,64.4
170100.3671,708961.8519,T,24/08/2023 10:54,56.21748572,-5.709476117,63.4
170098.3287,708959.3551,T,24/08/2023 10:54,56.21746235,-5.70950675,62.9
170096.5718,708957.6819,T,24/08/2023 10:54,56.2174465,-5.709533567,63.5
170095.058,708956.2711,T,24/08/2023 10:54,56.21743312,-5.7095567,63.7
170092.6663,708955.0237,T,24/08/2023 10:54,56.21742078,-5.7095941,64.2
170090.6229,708953.4329,T,24/08/2023 10:54,56.21740553,-5.7096256,63.5
170088.7016,708952.2649,T,24/08/2023 10:54,56.21739413,-5.7096555,63.3
170086.9763,708950.754,T,24/08/2023 10:54,56.21737975,-5.70968195,63.2
170085.5136,708948.9846,T,24/08/2023 10:54,56.21736318,-5.70970395,63.9
170084.4507,708947.2339,T,24/08/2023 10:54,56.21734697,-5.709719533,64
170083.1607,708945.2288,T,24/08/2023 10:54,56.21732837,-5.70973855,64
170081.873,708943.5928,T,24/08/2023 10:54,56.21731308,-5.70975785,64
170083.1059,708941.5989,T,24/08/2023 10:54,56.2172958,-5.709736283,63.9
170084.6826,708939.93,T,24/08/2023 10:54,56.2172816,-5.709709467,63.4
170086.2597,708938.4987,T,24/08/2023 10:54,56.21726953,-5.70968285,63.5
170087.5001,708936.49,T,24/08/2023 10:54,56.21725212,-5.70966115,64.5
170089.0754,708934.4877,T,24/08/2023 10:54,56.21723493,-5.709634067,64.8
170091.1582,708933.2711,T,24/08/2023 10:55,56.21722503,-5.7095995,65.4
170092.3216,708931.1226,T,24/08/2023 10:55,56.21720633,-5.709578917,64.7
170093.8201,708929.7112,T,24/08/2023 10:55,56.2171944,-5.709553583,64.1
170096.3986,708928.1222,T,24/08/2023 10:55,56.2171814,-5.709510717,63.9
170098.8091,708926.8746,T,24/08/2023 10:55,56.21717138,-5.70947085,64
170101.8576,708924.3568,T,24/08/2023 10:55,56.21715028,-5.709419617,62.7
170104.5863,708923.0742,T,24/08/2023 10:55,56.2171401,-5.7093746,64.2
170105.7845,708921.225,T,24/08/2023 10:55,56.2171241,-5.709353717,63.7
170107.5085,708919.5404,T,24/08/2023 10:55,56.21710983,-5.709324517,63.4
170109.9417,708918.2314,T,24/08/2023 10:55,56.21709927,-5.709284233,63.8
170111.8383,708916.9814,T,24/08/2023 10:55,56.21708898,-5.709252633,64.2
170113.7629,708916.0411,T,24/08/2023 10:55,56.21708148,-5.70922085,65.4
170116.577,708915.17,T,24/08/2023 10:55,56.21707503,-5.709174817,66.9
170118.2693,708913.07,T,24/08/2023 10:55,56.21705702,-5.709145767,67.4
170120.2654,708911.0718,T,24/08/2023 10:55,56.21704007,-5.709111917,65.8
170122.4395,708908.9926,T,24/08/2023 10:55,56.21702248,-5.709075133,65.5
170123.8944,708907.5813,T,24/08/2023 10:55,56.21701053,-5.7090505,65.7
170125.9974,708905.7413,T,24/08/2023 10:55,56.21699505,-5.709015067,66
170127.7456,708904.5429,T,24/08/2023 10:55,56.21698515,-5.7089859,66
170130.2817,708902.9149,T,24/08/2023 10:55,56.21697178,-5.708943683,65.9
170132.5801,708901.1057,T,24/08/2023 10:55,56.21695667,-5.708905133,65.7
170135.3377,708901.3976,T,24/08/2023 10:55,56.21696062,-5.708861017,65.8
170137.6296,708901.8496,T,24/08/2023 10:56,56.21696578,-5.708824533,65.7
170139.9373,708902.6164,T,24/08/2023 10:56,56.21697377,-5.708788067,65
170141.8892,708903.4883,T,24/08/2023 10:56,56.21698253,-5.708757417,65.3
170144.9485,708904.9742,T,24/08/2023 10:56,56.21699733,-5.708709483,65.8
170147.7822,708906.025,T,24/08/2023 10:56,56.21700812,-5.7086648,65
170150.3325,708906.6025,T,24/08/2023 10:56,56.21701453,-5.708624267,64.5
170152.7875,708906.9498,T,24/08/2023 10:56,56.21701883,-5.708585067,64.2
170155.0312,708908.1618,T,24/08/2023 10:56,56.21703078,-5.708550017,64
170157.8331,708909.1206,T,24/08/2023 10:56,56.21704073,-5.708505767,63.8
170160.348,708909.3866,T,24/08/2023 10:56,56.21704433,-5.708465533,63.6
170162.3368,708910.4049,T,24/08/2023 10:56,56.21705442,-5.708434417,64.3
170164.4698,708911.7154,T,24/08/2023 10:56,56.2170672,-5.708401233,64.5
170166.0265,708913.1351,T,24/08/2023 10:56,56.21708068,-5.708377417,64.6
170168.0824,708914.0527,T,24/08/2023 10:56,56.2170899,-5.708345133,64.7
170170.2052,708915.8289,T,24/08/2023 10:56,56.21710685,-5.708312517,65.6
170172.022,708917.3449,T,24/08/2023 10:56,56.21712132,-5.7082846,66
170174.6508,708919.1864,T,24/08/2023 10:56,56.2171391,-5.7082439,65.8
170177.4122,708920.2612,T,24/08/2023 10:56,56.21715007,-5.7082004,66
170179.3339,708921.0533,T,24/08/2023 10:56,56.2171581,-5.708170167,65.6
170181.8438,708922.2643,T,24/08/2023 10:56,56.21717017,-5.708130833,64.3
170183.9669,708923.1605,T,24/08/2023 10:56,56.21717923,-5.70809745,64.1
170185.5383,708924.6418,T,24/08/2023 10:56,56.21719327,-5.70807345,64.2
170187.2886,708925.809,T,24/08/2023 10:56,56.21720458,-5.7080463,64.5
170189.6682,708926.7181,T,24/08/2023 10:56,56.21721388,-5.7080088,64.4
170190.7631,708928.872,T,24/08/2023 10:57,56.21723372,-5.70799305,66.8
170190.3246,708930.8844,T,24/08/2023 10:57,56.21725155,-5.70800185,69.5
170191.0271,708933.2524,T,24/08/2023 10:57,56.21727312,-5.7079926,71.3
170190.3145,708935.6945,T,24/08/2023 10:57,56.21729467,-5.708006183,71.1
170191.1614,708938.0135,T,24/08/2023 10:57,56.21731587,-5.707994567,71.3
170191.8209,708940.0258,T,24/08/2023 10:57,56.21733423,-5.7079857,69
170192.3153,708942.0114,T,24/08/2023 10:57,56.21735227,-5.707979467,68.5
170192.6199,708944.6842,T,24/08/2023 10:57,56.21737638,-5.707976883,67.8
170191.4401,708946.6461,T,24/08/2023 10:57,56.2173934,-5.707997567,66.7
170190.075,708948.3403,T,24/08/2023 10:57,56.21740793,-5.708021,67.1
170189.4215,708950.458,T,24/08/2023 10:57,56.2174266,-5.70803335,66.8
170188.348,708952.2001,T,24/08/2023 10:57,56.2174417,-5.708052133,65.8
170188.3219,708954.5416,T,24/08/2023 10:57,56.21746268,-5.708054583,65.4
170187.8535,708956.7474,T,24/08/2023 10:57,56.21748223,-5.708064033,64.5
170187.5115,708958.8405,T,24/08/2023 10:57,56.21750083,-5.70807135,64.1
170186.5353,708960.7558,T,24/08/2023 10:57,56.21751753,-5.708088717,63.7
170186.4015,708963.5002,T,24/08/2023 10:57,56.21754207,-5.70809325,63.8
170187.3178,708965.705,T,24/08/2023 10:57,56.21756228,-5.708080417,64.2
170188.4513,708968.2863,T,24/08/2023 10:58,56.21758597,-5.708064417,65.8
170189.5127,708970.0282,T,24/08/2023 10:58,56.2176021,-5.70804885,65.6
170190.2742,708972.2035,T,24/08/2023 10:58,56.21762197,-5.708038483,65.8
170190.0574,708974.3511,T,24/08/2023 10:58,56.21764112,-5.708043833,65.9
170189.4194,708976.9286,T,24/08/2023 10:58,56.21766392,-5.708056333,66.6
170189.0761,708979.0161,T,24/08/2023 10:58,56.21768247,-5.708063667,67.4
170187.5525,708981.4406,T,24/08/2023 10:58,56.21770347,-5.708090283,67
170187.3626,708983.6649,T,24/08/2023 10:58,56.21772332,-5.708095267,68.1
170188.9146,708985.1316,T,24/08/2023 10:58,56.21773722,-5.708071567,68
170190.6651,708986.2453,T,24/08/2023 10:58,56.21774805,-5.708044367,66.2
170191.7239,708988.8629,T,24/08/2023 10:58,56.21777203,-5.7080296,62.1
170192.064,708991.0218,T,24/08/2023 10:58,56.21779155,-5.708026,63.2
170192.9021,708993.0814,T,24/08/2023 10:58,56.21781042,-5.7080143,63
170193.6699,708994.9318,T,24/08/2023 10:58,56.21782738,-5.70800355,63.3
170195.5534,708996.5725,T,24/08/2023 10:58,56.217843,-5.707974667,63.2
170197.5677,708996.8354,T,24/08/2023 10:59,56.21784633,-5.707942483,64.9
170197.3149,708998.8902,T,24/08/2023 10:59,56.21786463,-5.707948333,67.7
170198.3305,708997.1311,T,24/08/2023 10:59,56.21784935,-5.707930467,61
170200.4634,708997.3653,T,24/08/2023 11:00,56.21785248,-5.70789635,61.6
170201.5706,708999.0925,T,24/08/2023 11:00,56.2178685,-5.707880033,61.6
170199.5192,708999.2956,T,24/08/2023 11:00,56.21786933,-5.707913217,63.1
170198.1626,708997.7648,T,24/08/2023 11:00,56.21785495,-5.707933717,63.2
170199.1601,708995.8405,T,24/08/2023 11:00,56.21783818,-5.707916,64.5
170200.6325,708997.3105,T,24/08/2023 11:01,56.21785207,-5.707893583,59.8
170200.0421,708999.6958,T,24/08/2023 11:01,56.21787317,-5.70790515,59.8
170201.6108,708998.3207,T,24/08/2023 11:01,56.2178616,-5.707878717,62.2
170200.6924,708996.5387,T,24/08/2023 11:02,56.21784518,-5.70789195,62.3
170199.7499,708998.6184,T,24/08/2023 11:02,56.21786337,-5.707908917,60.5
170201.4236,708999.7674,T,24/08/2023 11:02,56.21787448,-5.707882983,60.9
170200.0245,708997.8128,T,24/08/2023 11:02,56.21785628,-5.7079038,62
170201.264,708996.209,T,24/08/2023 11:03,56.2178425,-5.707882467,61.1
170200.3623,708994.2387,T,24/08/2023 11:03,56.2178244,-5.707895267,60.7
170198.6416,708995.3108,T,24/08/2023 11:03,56.21783318,-5.707923883,62.1
170198.603,708997.8437,T,24/08/2023 11:03,56.21785587,-5.7079267,64.6
170198.3491,709000.0725,T,24/08/2023 11:03,56.21787573,-5.707932717,66.4
170199.2394,708998.0436,T,24/08/2023 11:04,56.21785797,-5.707916633,66.8
170199.244,709000.224,T,24/08/2023 11:04,56.21787752,-5.70791845,65.9
170200.903,708999.0839,T,24/08/2023 11:04,56.2178681,-5.707890767,63.4
170201.1517,709001.1418,T,24/08/2023 11:05,56.21788667,-5.70788855,65.9
170200.9925,708998.8225,T,24/08/2023 11:05,56.2178658,-5.7078891,62.4
170199.8805,709000.541,T,24/08/2023 11:05,56.21788067,-5.707908483,61.5
170200.7274,708998.6695,T,24/08/2023 11:06,56.2178643,-5.707893233,62
170202.7876,708998.0153,T,24/08/2023 11:06,56.21785943,-5.707859517,62.6
170201.5769,708999.7871,T,24/08/2023 11:06,56.21787473,-5.707880533,64.6
170202.2163,709001.7904,T,24/08/2023 11:06,56.217893,-5.707871983,67.3
170202.1924,708999.6368,T,24/08/2023 11:06,56.21787368,-5.7078705,65.3
170201.3985,708997.6094,T,24/08/2023 11:06,56.21785512,-5.707881517,62.7
170200.7911,708995.5073,T,24/08/2023 11:07,56.21783598,-5.707889467,58.5
170200.4048,708997.5659,T,24/08/2023 11:07,56.21785425,-5.707897467,62.3
170201.1605,708999.5362,T,24/08/2023 11:08,56.21787228,-5.707887017,61.3
170199.4331,708998.2931,T,24/08/2023 11:08,56.2178603,-5.707913733,63.3
170202.6898,708997.6603,T,24/08/2023 11:09,56.2178562,-5.707860783,57.4
170200.5096,708998.1269,T,24/08/2023 11:09,56.21785933,-5.707896267,58.9
170197.958,708997.8316,T,24/08/2023 11:09,56.21785545,-5.707937067,60.8
170197.0568,708996.042,T,24/08/2023 11:09,56.21783897,-5.707950017,61.7
170194.639,708996.0395,T,24/08/2023 11:09,56.21783778,-5.707988917,63.6
170193.9429,708993.1926,T,24/08/2023 11:09,56.21781192,-5.70799765,63.2
170193.379,708991.1484,T,24/08/2023 11:09,56.21779332,-5.70800495,62.6
170192.8052,708988.7266,T,24/08/2023 11:09,56.21777133,-5.708012083,62.4
170191.8961,708986.4076,T,24/08/2023 11:09,56.2177501,-5.7080247,62.6
170191.6858,708984.235,T,24/08/2023 11:09,56.21773052,-5.7080262,61.3
170189.8662,708982.5294,T,24/08/2023 11:10,56.21771435,-5.708054,60.2
170188.0872,708980.9823,T,24/08/2023 11:10,56.21769962,-5.708081283,61.4
170188.1461,708978.8655,T,24/08/2023 11:10,56.21768067,-5.7080785,59.6
170188.4249,708976.3498,T,24/08/2023 11:10,56.21765825,-5.708071833,60
170188.5424,708974.2242,T,24/08/2023 11:10,56.21763925,-5.7080681,60.9
170188.9243,708971.6237,T,24/08/2023 11:10,56.21761612,-5.7080597,62.3
170188.4599,708968.9829,T,24/08/2023 11:10,56.21759222,-5.708064883,61
170187.6818,708966.9815,T,24/08/2023 11:10,56.2175739,-5.708075667,60.8
170187.0175,708964.3013,T,24/08/2023 11:10,56.21754955,-5.708084033,61.4
170187.4348,708961.2806,T,24/08/2023 11:10,56.21752267,-5.7080747,62
170188.0958,708958.3818,T,24/08/2023 11:10,56.217497,-5.70806155,62.5
170189.2715,708956.5171,T,24/08/2023 11:10,56.21748085,-5.708041017,63
170190.7389,708954.5675,T,24/08/2023 11:10,56.21746408,-5.708015717,64.5
170189.8327,708952.4569,T,24/08/2023 11:10,56.21744472,-5.708028467,64.2
170190.2436,708949.9118,T,24/08/2023 11:10,56.2174221,-5.70801965,65.1
170191.0549,708947.9362,T,24/08/2023 11:10,56.21740478,-5.708004883,67
170191.3888,708944.8676,T,24/08/2023 11:10,56.21737743,-5.70799685,66.7
170191.2034,708942.465,T,24/08/2023 11:10,56.2173558,-5.70799775,67
170190.8779,708939.6528,T,24/08/2023 11:11,56.21733043,-5.70800055,66.7
170190.9863,708936.6856,T,24/08/2023 11:11,56.21730388,-5.707996233,65.1
170190.34,708934.7451,T,24/08/2023 11:11,56.21728617,-5.70800495,64.5
170190.0359,708932.7548,T,24/08/2023 11:11,56.21726818,-5.708008117,64.2
170190.1556,708930.2276,T,24/08/2023 11:11,56.21724558,-5.708004,64.7
170192.4974,708929.3006,T,24/08/2023 11:11,56.2172384,-5.707965517,66.3
170194.4842,708930.1282,T,24/08/2023 11:11,56.21724678,-5.707934267,66.8
170196.9622,708931.0755,T,24/08/2023 11:11,56.21725647,-5.707895217,66.8
170199.4757,708931.9116,T,24/08/2023 11:11,56.21726518,-5.7078555,67
170201.7746,708932.8417,T,24/08/2023 11:11,56.21727463,-5.707819317,67.9
170203.7296,708934.1741,T,24/08/2023 11:11,56.21728752,-5.707789017,68.9
170205.7269,708935.6002,T,24/08/2023 11:11,56.21730127,-5.707758117,69.6
170207.5793,708937.0485,T,24/08/2023 11:11,56.21731515,-5.707729567,69.9
170209.6182,708937.9392,T,24/08/2023 11:11,56.21732412,-5.707697533,69.9
170212.2093,708938.4666,T,24/08/2023 11:11,56.2173301,-5.7076563,69
170214.2499,708938.2373,T,24/08/2023 11:11,56.21732903,-5.707623267,69.1
170216.5578,708938.9104,T,24/08/2023 11:11,56.21733618,-5.707586717,69.7
170218.537,708940.3843,T,24/08/2023 11:11,56.21735035,-5.70755615,69.3
170220.7477,708940.408,T,24/08/2023 11:11,56.21735163,-5.7075206,69.2
170223.6111,708941.1059,T,24/08/2023 11:11,56.21735927,-5.707475133,69.7
170225.9716,708943.2764,T,24/08/2023 11:11,56.21737987,-5.707439033,69
170227.807,708945.4864,T,24/08/2023 11:11,56.21740057,-5.707411417,69.4
170229.5161,708947.4466,T,24/08/2023 11:11,56.21741897,-5.707385617,68.8
170232.6411,708947.7891,T,24/08/2023 11:11,56.21742355,-5.707335633,66.8
170235.2934,708948.5686,T,24/08/2023 11:11,56.21743182,-5.707293633,67.2
170237.6495,708949.6184,T,24/08/2023 11:12,56.21744237,-5.707256633,67.9
170239.5526,708950.8164,T,24/08/2023 11:12,56.21745403,-5.70722705,67.9
170241.6495,708952.7837,T,24/08/2023 11:12,56.21747268,-5.707195017,66.9
170244.0786,708954.2467,T,24/08/2023 11:12,56.21748697,-5.7071572,67.7
170245.9203,708955.0543,T,24/08/2023 11:12,56.2174951,-5.707128267,68.4
170247.968,708955.8006,T,24/08/2023 11:12,56.21750278,-5.707095967,68.6
170250.309,708956.2255,T,24/08/2023 11:12,56.21750772,-5.707058667,68.1
170253.3213,708955.5535,T,24/08/2023 11:12,56.21750315,-5.707009617,67.3
170255.8708,708956.5014,T,24/08/2023 11:12,56.21751288,-5.706969417,67
170257.6082,708958.0831,T,24/08/2023 11:12,56.2175279,-5.706942833,67.5
170259.1143,708960.6421,T,24/08/2023 11:12,56.21755157,-5.706920817,67.8
170260.6733,708962.1989,T,24/08/2023 11:12,56.21756628,-5.706897083,68
170262.3775,708964.571,T,24/08/2023 11:12,56.21758837,-5.706871717,67.6
170262.8654,708966.6483,T,24/08/2023 11:12,56.21760723,-5.706865667,67.7
170263.0985,708968.668,T,24/08/2023 11:12,56.21762545,-5.706863667,66.9
170263.9324,708970.5918,T,24/08/2023 11:12,56.2176431,-5.706851917,66.7
170265.2268,708972.6022,T,24/08/2023 11:12,56.21766175,-5.706832833,66.4
170266.4172,708974.7243,T,24/08/2023 11:12,56.21768135,-5.706815517,64.5
170267.0533,708976.8594,T,24/08/2023 11:12,56.2177008,-5.706807133,63
170266.3064,708978.9542,T,24/08/2023 11:13,56.21771922,-5.706820967,60.3
170265.3617,708981.1467,T,24/08/2023 11:13,56.21773842,-5.706838067,58.7
170264.0984,708983.0194,T,24/08/2023 11:13,56.2177546,-5.706860017,57.5
170261.3501,708982.3421,T,24/08/2023 11:13,56.2177472,-5.70690365,58.3
170259.1995,708982.2215,T,24/08/2023 11:13,56.21774508,-5.70693815,59.5
170257.9662,708983.8071,T,24/08/2023 11:13,56.2177587,-5.706959367,60.7
170257.7935,708985.8888,T,24/08/2023 11:13,56.21777728,-5.70696395,61.1
170256.5172,708987.596,T,24/08/2023 11:13,56.21779197,-5.706985967,60.3
170255.5714,708989.8834,T,24/08/2023 11:13,56.21781202,-5.707003167,60.7
170256.8322,708991.9826,T,24/08/2023 11:13,56.21783145,-5.7069847,63.9
170257.6431,708990.0562,T,24/08/2023 11:14,56.21781457,-5.706969983,63.1
