X,Y,type,time,latitude,longitude,altitude (m)
170333.1194,709058.6674,T,21/08/2023 09:12,56.21846615,-5.705815,66.2
170335.5043,709059.2729,T,21/08/2023 09:12,56.21847273,-5.70577715,66.3
170337.351,709060.155,T,21/08/2023 09:12,56.21848153,-5.7057482,65.9
170339.6609,709060.3094,T,21/08/2023 09:12,56.21848403,-5.705711167,65.1
170342.4086,709061.2646,T,21/08/2023 09:12,56.21849392,-5.705667783,63.9
170344.3892,709063.1333,T,21/08/2023 09:12,56.21851163,-5.705637533,64.6
170346.5035,709064.5999,T,21/08/2023 09:12,56.2185258,-5.705604783,65.5
170348.1459,709066.5159,T,21/08/2023 09:12,56.21854377,-5.705580017,64.5
170349.9563,709068.1673,T,21/08/2023 09:12,56.21855945,-5.705552317,64.3
170352.3114,709068.5837,T,21/08/2023 09:12,56.21856432,-5.705514783,64.2
170354.354,709069.5456,T,21/08/2023 09:12,56.21857393,-5.70548275,63.4
170356.5112,709069.097,T,21/08/2023 09:12,56.21857095,-5.70544765,62.6
170358.6154,709068.2777,T,21/08/2023 09:12,56.21856462,-5.705413083,63.5
170360.8599,709068.0263,T,21/08/2023 09:12,56.21856345,-5.70537675,63.8
170362.3131,709069.8331,T,21/08/2023 09:12,56.21858035,-5.705354933,64
170363.9755,709071.3519,T,21/08/2023 09:12,56.21859477,-5.7053295,64.7
170365.796,709073.0385,T,21/08/2023 09:12,56.21861077,-5.705301667,64.1
170368.2039,709073.0494,T,21/08/2023 09:13,56.21861203,-5.705262933,63.3
170370.4199,709071.7868,T,21/08/2023 09:13,56.21860178,-5.705226183,62.7
170372.7726,709071.2943,T,21/08/2023 09:13,56.2185985,-5.7051879,62.5
170375.0825,709070.6602,T,21/08/2023 09:13,56.21859393,-5.705150183,62.5
170377.4986,709069.7493,T,21/08/2023 09:13,56.21858693,-5.705110517,64.3
170379.3352,709068.3276,T,21/08/2023 09:13,56.21857507,-5.705079733,63.2
170381.7947,709066.3748,T,21/08/2023 09:13,56.21855875,-5.705038467,61.4
170383.6453,709065.2524,T,21/08/2023 09:13,56.21854958,-5.705007717,58.9
170385.8687,709063.6269,T,21/08/2023 09:13,56.21853608,-5.704970533,59.8
170388.4215,709063.2329,T,21/08/2023 09:13,56.21853378,-5.704929117,62.1
170390.7688,709063.5828,T,21/08/2023 09:13,56.21853805,-5.70489165,63.8
170393.2321,709063.6822,T,21/08/2023 09:13,56.21854013,-5.7048521,64.3
170395.3668,709063.6609,T,21/08/2023 09:13,56.21854097,-5.704817733,64.5
170397.5623,709062.9806,T,21/08/2023 09:13,56.21853593,-5.704781817,63.9
170400.2499,709063.9557,T,21/08/2023 09:13,56.21854597,-5.704739417,66.1
170402.5966,709064.7161,T,21/08/2023 09:13,56.21855392,-5.704702317,67
170405.1689,709065.2424,T,21/08/2023 09:13,56.21855988,-5.704661383,67.1
170407.4035,709065.5203,T,21/08/2023 09:13,56.21856345,-5.704625667,66.3
170409.5356,709066.4316,T,21/08/2023 09:14,56.21857265,-5.70459215,63.6
170411.8037,709066.6185,T,21/08/2023 09:14,56.21857542,-5.704555817,63.2
170414.3206,709068.1762,T,21/08/2023 09:14,56.2185906,-5.704516667,63.3
170415.7099,709070.1035,T,21/08/2023 09:14,56.21860855,-5.704495983,63.3
170416.4707,709072.1349,T,21/08/2023 09:14,56.21862713,-5.7044855,63.1
170417.5489,709073.828,T,21/08/2023 09:14,56.21864283,-5.704469617,62.8
170419.5074,709076.1508,T,21/08/2023 09:14,56.2186646,-5.704440117,61.4
170420.4831,709078.2097,T,21/08/2023 09:14,56.21868353,-5.7044262,61.6
170418.8853,709076.8903,T,21/08/2023 09:14,56.21867093,-5.704450767,58
170419.034,709079.0372,T,21/08/2023 09:15,56.21869025,-5.704450233,62.2
170417.4567,709077.5216,T,21/08/2023 09:16,56.2186759,-5.7044743,55.5
170418.9487,709079.3185,T,21/08/2023 09:16,56.21869273,-5.70445185,58
170421.4394,709081.2166,T,21/08/2023 09:16,56.21871095,-5.704413417,59
170423.1102,709082.6603,T,21/08/2023 09:16,56.2187247,-5.704387783,58.9
170424.1937,709084.7402,T,21/08/2023 09:16,56.21874387,-5.70437215,58.7
170425.183,709087.858,T,21/08/2023 09:16,56.2187723,-5.704358933,57.1
170427.0757,709090.1731,T,21/08/2023 09:16,56.21879397,-5.704330483,57.3
170427.1079,709092.2349,T,21/08/2023 09:16,56.21881247,-5.70433175,57.6
170427.8952,709094.8527,T,21/08/2023 09:16,56.21883632,-5.70432135,58.4
170429.6822,709097.2449,T,21/08/2023 09:16,56.21885863,-5.704294667,58.9
170430.9464,709098.986,T,21/08/2023 09:16,56.21887485,-5.704275833,59.2
170432.402,709100.6666,T,21/08/2023 09:16,56.21889062,-5.704253867,60
170434.02,709103.0144,T,21/08/2023 09:16,56.21891245,-5.704229867,59.8
170435.7204,709104.7209,T,21/08/2023 09:16,56.21892857,-5.704203983,60
170436.8956,709106.5203,T,21/08/2023 09:16,56.21894527,-5.704186633,59.5
170439.0143,709108.0325,T,21/08/2023 09:17,56.21895985,-5.70415385,59.4
170440.9839,709110.0825,T,21/08/2023 09:17,56.21897918,-5.704123933,60.8
170442.2914,709112.128,T,21/08/2023 09:17,56.21899815,-5.704104667,63.7
170444.1742,709113.9708,T,21/08/2023 09:17,56.21901558,-5.704075967,65.8
170446.2125,709114.044,T,21/08/2023 09:17,56.21901722,-5.704043233,66.8
170448.5055,709113.6172,T,21/08/2023 09:17,56.2190145,-5.704005967,66.8
170450.8598,709114.366,T,21/08/2023 09:17,56.21902235,-5.703968733,67.6
170453.298,709114.904,T,21/08/2023 09:17,56.21902835,-5.703929967,67.4
170455.1441,709116.3718,T,21/08/2023 09:17,56.2190424,-5.703901533,67.4
170458.567,709118.0982,T,21/08/2023 09:17,56.21905953,-5.70384795,68.5
170460.8516,709118.8028,T,21/08/2023 09:17,56.21906695,-5.7038118,69.3
170463.237,709119.0336,T,21/08/2023 09:17,56.21907017,-5.703773617,69.3
170465.4266,709119.2626,T,21/08/2023 09:17,56.21907328,-5.703738583,68.6
170467.5796,709119.6029,T,21/08/2023 09:17,56.21907737,-5.703704233,66.4
170467.8784,709121.6514,T,21/08/2023 09:17,56.21909588,-5.7037012,62.1
170468.645,709124.2525,T,21/08/2023 09:17,56.21911957,-5.703691117,61.9
170471.3984,709125.9905,T,21/08/2023 09:17,56.21913648,-5.703648317,62.2
170472.4744,709127.7952,T,21/08/2023 09:17,56.21915318,-5.703632567,64
170473.5618,709129.9675,T,21/08/2023 09:17,56.21917318,-5.70361695,66.3
170474.8079,709131.5835,T,21/08/2023 09:18,56.21918827,-5.7035983,67
170476.8826,709132.9698,T,21/08/2023 09:18,56.2192017,-5.703566117,66.1
170479.3549,709134.3738,T,21/08/2023 09:18,56.21921548,-5.70352755,64.2
170480.8572,709135.9203,T,21/08/2023 09:18,56.21923007,-5.703504717,62.6
170482.412,709137.8476,T,21/08/2023 09:18,56.2192481,-5.703481367,62.3
170484.0584,709140.3389,T,21/08/2023 09:18,56.21927123,-5.703457033,63.2
170485.7261,709142.2847,T,21/08/2023 09:18,56.21928948,-5.703431883,65.3
170487.0345,709144.0603,T,21/08/2023 09:18,56.21930603,-5.703412367,67.5
170488.7185,709145.4799,T,21/08/2023 09:18,56.21931957,-5.7033865,67.5
170490.1952,709147.2073,T,21/08/2023 09:18,56.21933577,-5.703364233,67.6
170492.1831,709148.8861,T,21/08/2023 09:18,56.21935178,-5.7033337,70.4
170494.7667,709149.9126,T,21/08/2023 09:18,56.21936223,-5.703293017,71.5
170496.8521,709150.4585,T,21/08/2023 09:18,56.21936813,-5.703259933,71.8
170499.4098,709150.6777,T,21/08/2023 09:18,56.21937133,-5.703218967,69.7
170502.1622,709150.3757,T,21/08/2023 09:18,56.21936995,-5.703174417,68.1
170504.2799,709150.6354,T,21/08/2023 09:18,56.2193733,-5.703140567,67.3
170506.2644,709151.867,T,21/08/2023 09:18,56.2193853,-5.7031097,68.9
170508.0761,709153.543,T,21/08/2023 09:18,56.2194012,-5.703082,71.2
170509.681,709154.8988,T,21/08/2023 09:19,56.21941413,-5.70305735,70.7
170511.0941,709156.5795,T,21/08/2023 09:19,56.21942988,-5.703036067,71
170512.4624,709158.1198,T,21/08/2023 09:19,56.21944435,-5.703015383,72.3
170513.9987,709159.4347,T,21/08/2023 09:19,56.21945688,-5.7029918,73.8
170516.2207,709160.7083,T,21/08/2023 09:19,56.21946937,-5.70295715,73
170517.7773,709162.4181,T,21/08/2023 09:19,56.21948545,-5.702933583,72.1
170518.0663,709165.1151,T,21/08/2023 09:19,56.21950977,-5.702931267,70.6
170520.2101,709164.6094,T,21/08/2023 09:19,56.21950627,-5.702896333,66.5
170521.269,709166.5991,T,21/08/2023 09:19,56.21952462,-5.702881017,69.1
170523.0538,709168.7573,T,21/08/2023 09:19,56.21954483,-5.702854167,68.1
170523.7123,709171.4479,T,21/08/2023 09:19,56.21956927,-5.7028459,69.2
170524.806,709173.409,T,21/08/2023 09:19,56.21958738,-5.70283,68.2
170525.9816,709175.4694,T,21/08/2023 09:19,56.21960642,-5.702812867,67.4
170524.8912,709177.8035,T,21/08/2023 09:19,56.21962682,-5.702832433,66.3
170525.8929,709179.5766,T,21/08/2023 09:19,56.2196432,-5.70281785,66.6
170527.5053,709181.3023,T,21/08/2023 09:19,56.21965945,-5.7027934,66.7
170528.1459,709183.4116,T,21/08/2023 09:20,56.21967867,-5.702784917,66.9
170529.1066,709185.7111,T,21/08/2023 09:20,56.21969975,-5.70277145,67.4
170530.3354,709187.3159,T,21/08/2023 09:20,56.21971473,-5.702753067,68.2
170532.3328,709189.2484,T,21/08/2023 09:20,56.21973302,-5.7027226,64.9
170533.2116,709191.0861,T,21/08/2023 09:20,56.21974992,-5.70271005,61.7
170535.2687,709191.7428,T,21/08/2023 09:20,56.2197568,-5.702677517,61.2
170535.2308,709194.1184,T,21/08/2023 09:20,56.21977808,-5.702680183,59.4
170536.4563,709195.9308,T,21/08/2023 09:20,56.21979492,-5.702662033,59
170537.4509,709197.7065,T,21/08/2023 09:20,56.21981132,-5.702647567,56.9
170538.786,709199.6312,T,21/08/2023 09:20,56.21982922,-5.70262775,57.3
170540.6272,709201.5688,T,21/08/2023 09:20,56.21984748,-5.7025998,56.5
170539.9726,709203.7445,T,21/08/2023 09:20,56.21986667,-5.702612217,57.4
170539.8459,709206.3178,T,21/08/2023 09:21,56.21988968,-5.702616483,60.8
170541.0132,709208.0307,T,21/08/2023 09:21,56.2199056,-5.702599183,61.1
170540.2454,709210.3161,T,21/08/2023 09:21,56.21992572,-5.702613517,60.5
170541.2841,709212.4698,T,21/08/2023 09:21,56.21994553,-5.702598667,59.1
170541.9598,709214.594,T,21/08/2023 09:21,56.2199649,-5.702589633,57.1
170541.8088,709212.4806,T,21/08/2023 09:21,56.21994588,-5.702590233,56.9
170543.0176,709214.2136,T,21/08/2023 09:21,56.219962,-5.702572283,57.3
170543.9227,709216.8864,T,21/08/2023 09:21,56.2199864,-5.702560033,56.6
170544.75,709218.7883,T,21/08/2023 09:21,56.22000385,-5.702548367,56.9
170546.8184,709219.4611,T,21/08/2023 09:21,56.22001088,-5.702515667,56.3
170548.2599,709221.3432,T,21/08/2023 09:21,56.22002845,-5.7024941,56.5
170549.5524,709223.4967,T,21/08/2023 09:21,56.22004838,-5.702475167,57.1
170550.7145,709225.1708,T,21/08/2023 09:22,56.22006395,-5.702457917,60.2
170552.7678,709226.295,T,21/08/2023 09:22,56.22007502,-5.70242585,57.7
170554.5005,709227.5247,T,21/08/2023 09:22,56.22008688,-5.702399033,57.1
170556.5221,709228.3684,T,21/08/2023 09:22,56.22009542,-5.702367233,56.9
170559.0944,709228.5122,T,21/08/2023 09:22,56.22009795,-5.702325967,56.7
170560.5264,709230.8723,T,21/08/2023 09:22,56.2201198,-5.702304967,58.5
170561.8012,709232.5627,T,21/08/2023 09:22,56.22013557,-5.702285917,59.9
170563.1961,709234.8868,T,21/08/2023 09:22,56.22015708,-5.702265483,60.9
170565.1194,709236.752,T,21/08/2023 09:22,56.22017473,-5.70223615,61.7
170566.5475,709238.8658,T,21/08/2023 09:22,56.22019437,-5.702215,61.1
170566.6575,709240.8731,T,21/08/2023 09:22,56.22021242,-5.702214967,59.6
170566.559,709242.8917,T,21/08/2023 09:22,56.22023047,-5.7022183,60.6
170567.3885,709245.6812,T,21/08/2023 09:22,56.22025588,-5.702207367,61.9
170568.4747,709247.5435,T,21/08/2023 09:22,56.2202731,-5.7021915,61.5
170567.7726,709249.5667,T,21/08/2023 09:22,56.2202909,-5.70220455,59.8
170568.0521,709251.933,T,21/08/2023 09:22,56.22031225,-5.7022021,60
170568.1079,709254.2198,T,21/08/2023 09:22,56.22033278,-5.702203183,60.8
170569.1795,709256.5045,T,21/08/2023 09:22,56.22035378,-5.702187917,61.4
170570.6699,709258.2558,T,21/08/2023 09:23,56.2203702,-5.70216545,61.2
170572.5871,709259.6617,T,21/08/2023 09:23,56.22038373,-5.702135817,60.6
170574.2658,709260.8898,T,21/08/2023 09:23,56.22039555,-5.702109867,60
170576.651,709261.2333,T,21/08/2023 09:23,56.22039978,-5.702071783,60.8
170579.2689,709261.1861,T,21/08/2023 09:23,56.22040062,-5.702029617,61.8
170581.1922,709260.5484,T,21/08/2023 09:23,56.22039583,-5.701998117,61.4
170583.3112,709259.4662,T,21/08/2023 09:23,56.22038715,-5.701963083,62.3
170585.1947,709258.5139,T,21/08/2023 09:23,56.22037952,-5.70193195,63.1
170588.2088,709259.4593,T,21/08/2023 09:23,56.22038945,-5.701884267,63.2
170590.6694,709260.3564,T,21/08/2023 09:23,56.22039868,-5.70184545,63
170592.7308,709260.0336,T,21/08/2023 09:23,56.22039678,-5.701812,62.8
170595.1468,709259.0057,T,21/08/2023 09:23,56.22038873,-5.701772233,63.5
170597.0957,709257.6316,T,21/08/2023 09:23,56.22037735,-5.701739683,63.4
170599.1327,709255.6035,T,21/08/2023 09:23,56.22036015,-5.70170515,63.1
170600.6459,709253.9863,T,21/08/2023 09:23,56.22034638,-5.7016794,62.9
170599.9786,709251.652,T,21/08/2023 09:23,56.22032513,-5.701688117,63.4
170600.1849,709249.2863,T,21/08/2023 09:23,56.22030402,-5.70168275,62.8
170600.2811,709247.1463,T,21/08/2023 09:23,56.22028488,-5.70167935,62.2
170601.357,709244.8877,T,21/08/2023 09:24,56.22026515,-5.701660083,60.8
170604.1316,709245.2705,T,21/08/2023 09:24,56.22026992,-5.701615767,62.3
170605.5169,709243.5653,T,21/08/2023 09:24,56.2202553,-5.701592,64.3
170606.8214,709242.015,T,21/08/2023 09:24,56.22024203,-5.701569667,64.4
170606.1802,709239.7429,T,21/08/2023 09:24,56.22022135,-5.701578017,62.5
170606.5802,709236.76,T,21/08/2023 09:24,56.2201948,-5.701569,61.4
170607.5795,709234.4063,T,21/08/2023 09:24,56.22017418,-5.701550883,61.6
