X,Y,type,time,latitude,longitude,altitude (m),speed (km/h),color,opacity,width,name,desc,horizontal_accuracy,kml_folder,source,vertical_accuracy
170314.6698,708514.6226,T,17/08/2023 09:11:23,56.21357962,-5.7056405,62.2,0.8,#ff802f,1,4,D6_Track 1,,4.70049,Day 6,0,2.88346
170316.7449,708515.0864,T,17/08/2023 09:11:26,56.21358478,-5.705607517,62.2,0.7,#ff802f,1,4,D6_Track 1,,5.15613,Day 6,0,1.18805
170318.7893,708515.9802,T,17/08/2023 09:11:29,56.21359378,-5.7055754,62.4,0.7,#ff802f,1,4,D6_Track 1,,5.2782,Day 6,0,3.78774
170320.9796,708516.9274,T,17/08/2023 09:11:31,56.21360333,-5.705540983,62.4,1.2,#ff802f,1,4,D6_Track 1,,5.2355,Day 6,0,3.44769
170323.4626,708517.56,T,17/08/2023 09:11:33,56.2136102,-5.705501583,62.2,1.3,#ff802f,1,4,D6_Track 1,,5.16688,Day 6,0,2.40442
170325.6213,708518.4811,T,17/08/2023 09:11:38,56.2136195,-5.70546765,62.7,0.5,#ff802f,1,4,D6_Track 1,,4.95575,Day 6,0,1.46102
170327.8265,708519.4365,T,17/08/2023 09:11:41,56.21362913,-5.705433,62.3,0.8,#ff802f,1,4,D6_Track 1,,4.89126,Day 6,0,1.7084
170330.0624,708520.4248,T,17/08/2023 09:11:44,56.21363907,-5.705397883,61.4,0.8,#ff802f,1,4,D6_Track 1,,4.74497,Day 6,0,1.63727
170332.7198,708520.9297,T,17/08/2023 09:11:47,56.21364488,-5.705355567,61,0.9,#ff802f,1,4,D6_Track 1,,4.63223,Day 6,0,4.4927
170334.3222,708522.714,T,17/08/2023 09:11:50,56.21366165,-5.705331333,59.9,0.8,#ff802f,1,4,D6_Track 1,,4.68923,Day 6,0,2.66858
170336.3108,708523.5349,T,17/08/2023 09:11:54,56.21366997,-5.70530005,58.9,0.5,#ff802f,1,4,D6_Track 1,,5.45385,Day 6,0,1.01511
170338.3495,708523.6125,T,17/08/2023 09:11:58,56.21367165,-5.705267317,58.3,0.5,#ff802f,1,4,D6_Track 1,,5.9075,Day 6,0,3.16315
170341.0217,708522.9277,T,17/08/2023 09:12:02,56.2136668,-5.705223733,58.1,0.7,#ff802f,1,4,D6_Track 1,,6.08378,Day 6,0,3.11134
170342.8655,708524.1189,T,17/08/2023 09:12:07,56.21367837,-5.7051951,57.7,0.4,#ff802f,1,4,D6_Track 1,,6.38409,Day 6,0,2.36659
170345.2919,708523.5254,T,17/08/2023 09:12:11,56.21367422,-5.70515555,60.6,0.6,#ff802f,1,4,D6_Track 1,,6.48934,Day 6,0,4.05024
170346.979,708522.2478,T,17/08/2023 09:12:14,56.21366358,-5.7051273,62.7,0.7,#ff802f,1,4,D6_Track 1,,6.16378,Day 6,0,8.75899
170349.6858,708521.4964,T,17/08/2023 09:12:17,56.21365815,-5.7050831,64.4,0.9,#ff802f,1,4,D6_Track 1,,5.34116,Day 6,0,2.55525
170351.8156,708521.4352,T,17/08/2023 09:12:20,56.21365863,-5.705048783,65.1,0.7,#ff802f,1,4,D6_Track 1,,4.83226,Day 6,0,2.72858
170354.3459,708522.2939,T,17/08/2023 09:12:25,56.21366755,-5.705008817,65.4,0.5,#ff802f,1,4,D6_Track 1,,4.34052,Day 6,0,1.41713
170356.5314,708522.6536,T,17/08/2023 09:12:29,56.21367183,-5.704973967,65.9,0.6,#ff802f,1,4,D6_Track 1,,5.05155,Day 6,0,2.03606
170358.62,708523.0599,T,17/08/2023 09:12:32,56.21367648,-5.704940717,65.6,0.7,#ff802f,1,4,D6_Track 1,,5.47557,Day 6,0,5.51244
170361.1153,708523.8234,T,17/08/2023 09:12:35,56.21368453,-5.704901233,65.3,0.9,#ff802f,1,4,D6_Track 1,,5.91493,Day 6,0,2.02061
170363.8507,708524.2383,T,17/08/2023 09:12:38,56.21368957,-5.704857583,64.9,0.9,#ff802f,1,4,D6_Track 1,,5.71506,Day 6,0,3.8696
170366.3697,708524.9426,T,17/08/2023 09:12:41,56.2136971,-5.704817667,64.4,0.9,#ff802f,1,4,D6_Track 1,,5.14131,Day 6,0,2.20384
170368.4392,708524.9762,T,17/08/2023 09:12:44,56.2136984,-5.7047844,63.2,0.7,#ff802f,1,4,D6_Track 1,,4.76593,Day 6,0,4.15198
170370.9456,708524.984,T,17/08/2023 09:12:47,56.21369968,-5.704744083,63.2,0.8,#ff802f,1,4,D6_Track 1,,4.42636,Day 6,0,2.35438
170373.2073,708525.9129,T,17/08/2023 09:12:51,56.2137091,-5.7047085,63.2,0.6,#ff802f,1,4,D6_Track 1,,4.28838,Day 6,0,2.01996
170374.7423,708527.5056,T,17/08/2023 09:12:56,56.21372412,-5.704685183,63.7,0.4,#ff802f,1,4,D6_Track 1,,4.16181,Day 6,0,1.83265
170376.9084,708528.1006,T,17/08/2023 09:13:00,56.2137305,-5.70465085,63.4,0.6,#ff802f,1,4,D6_Track 1,,4.10679,Day 6,0,2.23131
170378.9685,708529.9216,T,17/08/2023 09:13:04,56.21374782,-5.704619283,62.9,0.7,#ff802f,1,4,D6_Track 1,,4.14074,Day 6,0,1.98773
170380.9743,708531.0416,T,17/08/2023 09:13:07,56.21375883,-5.704587983,61.7,0.8,#ff802f,1,4,D6_Track 1,,4.09036,Day 6,0,3.12328
170383.5086,708531.5711,T,17/08/2023 09:13:10,56.2137648,-5.704547667,61,0.9,#ff802f,1,4,D6_Track 1,,4.0071,Day 6,0,1.52419
170386.1297,708531.2069,T,17/08/2023 09:13:13,56.2137628,-5.704505183,60.7,0.9,#ff802f,1,4,D6_Track 1,,4.57174,Day 6,0,1.99503
170388.2111,708531.7117,T,17/08/2023 09:13:16,56.21376833,-5.704472133,60.9,0.7,#ff802f,1,4,D6_Track 1,,5.38712,Day 6,0,1.5069
170390.405,708531.5735,T,17/08/2023 09:13:22,56.21376815,-5.704436717,61.3,0.4,#ff802f,1,4,D6_Track 1,,6.50929,Day 6,0,2.97407
170392.4035,708531.7693,T,17/08/2023 09:13:25,56.21377087,-5.704404733,62.3,0.7,#ff802f,1,4,D6_Track 1,,6.39306,Day 6,0,7.03771
170394.81,708532.193,T,17/08/2023 09:13:27,56.21377583,-5.704366383,63.1,1.2,#ff802f,1,4,D6_Track 1,,6.14491,Day 6,0,5.75215
170397.8207,708533.0448,T,17/08/2023 09:13:30,56.21378492,-5.704318683,64.7,1,#ff802f,1,4,D6_Track 1,,5.72202,Day 6,0,1.41423
170399.9642,708532.7788,T,17/08/2023 09:13:34,56.21378357,-5.704283967,65.3,0.5,#ff802f,1,4,D6_Track 1,,5.5235,Day 6,0,1.90575
170402.6269,708533.5925,T,17/08/2023 09:13:37,56.21379215,-5.704241833,65.3,0.9,#ff802f,1,4,D6_Track 1,,5.34837,Day 6,0,7.71985
170405.4492,708533.7161,T,17/08/2023 09:13:40,56.21379462,-5.704196533,64.8,0.9,#ff802f,1,4,D6_Track 1,,5.24404,Day 6,0,3.46176
170407.7637,708533.5859,T,17/08/2023 09:13:42,56.21379457,-5.704159183,64.6,1.2,#ff802f,1,4,D6_Track 1,,5.06006,Day 6,0,2.28223
170410.1222,708533.6765,T,17/08/2023 09:13:44,56.21379652,-5.704121317,64.2,1.2,#ff802f,1,4,D6_Track 1,,4.9177,Day 6,0,2.37699
170412.5217,708533.4693,T,17/08/2023 09:13:48,56.21379582,-5.704082533,63.6,0.6,#ff802f,1,4,D6_Track 1,,4.39948,Day 6,0,3.60327
170415.4783,708533.2209,T,17/08/2023 09:13:51,56.21379502,-5.70403475,63.8,1,#ff802f,1,4,D6_Track 1,,4.36366,Day 6,0,2.18264
170417.6552,708532.4401,T,17/08/2023 09:13:54,56.21378907,-5.70399905,63.1,0.8,#ff802f,1,4,D6_Track 1,,4.98651,Day 6,0,4.04536
170419.9178,708531.9792,T,17/08/2023 09:13:56,56.21378603,-5.70396225,63.3,1.2,#ff802f,1,4,D6_Track 1,,5.56728,Day 6,0,1.63378
170421.919,708531.2826,T,17/08/2023 09:13:58,56.21378075,-5.70392945,63.8,1.1,#ff802f,1,4,D6_Track 1,,6.13445,Day 6,0,3.04891
170424.4204,708530.6404,T,17/08/2023 09:14:03,56.2137762,-5.70388865,62.6,0.5,#ff802f,1,4,D6_Track 1,,7.25245,Day 6,0,9.48894
170426.1012,708529.0922,T,17/08/2023 09:14:06,56.21376313,-5.703860267,60.5,0.8,#ff802f,1,4,D6_Track 1,,7.34229,Day 6,0,2.93265
170427.3532,708527.5045,T,17/08/2023 09:14:09,56.2137495,-5.70383875,59.3,0.7,#ff802f,1,4,D6_Track 1,,7.18755,Day 6,0,1.79711
170429.4569,708526.6529,T,17/08/2023 09:14:14,56.21374288,-5.703804167,58.6,0.5,#ff802f,1,4,D6_Track 1,,7.01984,Day 6,0,6.80767
170430.8797,708524.4281,T,17/08/2023 09:14:19,56.21372362,-5.70377935,58.7,0.5,#ff802f,1,4,D6_Track 1,,6.79532,Day 6,0,2.43737
170432.7285,708522.728,T,17/08/2023 09:14:23,56.21370927,-5.703748133,59.7,0.6,#ff802f,1,4,D6_Track 1,,6.73939,Day 6,0,2.66903
170435.2779,708522.4569,T,17/08/2023 09:14:28,56.21370807,-5.703706883,59.7,0.5,#ff802f,1,4,D6_Track 1,,6.36081,Day 6,0,3.08836
170438.263,708521.3906,T,17/08/2023 09:14:31,56.21369995,-5.703657933,60,1.1,#ff802f,1,4,D6_Track 1,,6.14924,Day 6,0,3.70939
170440.3498,708520.5901,T,17/08/2023 09:14:33,56.21369378,-5.703623667,61,1.1,#ff802f,1,4,D6_Track 1,,5.94929,Day 6,0,2.54458
170442.2905,708519.7885,T,17/08/2023 09:14:35,56.21368753,-5.70359175,61.5,1,#ff802f,1,4,D6_Track 1,,5.87842,Day 6,0,2.31306
170444.7048,708519.0284,T,17/08/2023 09:14:38,56.21368188,-5.70355225,62.1,0.8,#ff802f,1,4,D6_Track 1,,5.43114,Day 6,0,3.73452
170446.3518,708516.9678,T,17/08/2023 09:14:41,56.2136642,-5.703523967,61.6,0.9,#ff802f,1,4,D6_Track 1,,5.09696,Day 6,0,3.30773
170448.725,708515.4045,T,17/08/2023 09:14:46,56.21365133,-5.703484433,58.1,0.6,#ff802f,1,4,D6_Track 1,,4.53036,Day 6,0,6.47284
170450.1184,708513.6163,T,17/08/2023 09:14:50,56.21363597,-5.703460467,58,0.6,#ff802f,1,4,D6_Track 1,,4.21552,Day 6,0,11.2079
170451.2477,708511.9048,T,17/08/2023 09:14:54,56.21362117,-5.703440817,57.4,0.5,#ff802f,1,4,D6_Track 1,,4.15134,Day 6,0,3.30669
170452.4529,708510.1613,T,17/08/2023 09:14:58,56.21360612,-5.703419917,56.7,0.5,#ff802f,1,4,D6_Track 1,,4.09454,Day 6,0,3.16362
170453.2798,708508.1816,T,17/08/2023 09:15:01,56.21358877,-5.7034049,57.8,0.7,#ff802f,1,4,D6_Track 1,,4.14323,Day 6,0,1.43131
170454.5987,708506.3762,T,17/08/2023 09:15:05,56.21357322,-5.703382117,58.2,0.6,#ff802f,1,4,D6_Track 1,,4.10659,Day 6,0,1.50672
170455.2348,708503.9695,T,17/08/2023 09:15:09,56.21355195,-5.7033698,57.4,0.6,#ff802f,1,4,D6_Track 1,,5.38107,Day 6,0,2.41351
170456.3395,708501.9559,T,17/08/2023 09:15:12,56.21353443,-5.703350283,57.7,0.8,#ff802f,1,4,D6_Track 1,,6.07924,Day 6,0,4.33119
170458.3744,708500.4399,T,17/08/2023 09:15:15,56.21352182,-5.703316233,57.4,0.8,#ff802f,1,4,D6_Track 1,,6.60115,Day 6,0,3.71768
170460.4291,708499.4091,T,17/08/2023 09:15:18,56.21351357,-5.703282283,57.1,0.8,#ff802f,1,4,D6_Track 1,,6.64181,Day 6,0,2.87008
170461.7605,708497.487,T,17/08/2023 09:15:22,56.21349698,-5.7032592,59.3,0.6,#ff802f,1,4,D6_Track 1,,6.186,Day 6,0,2.52912
170463.1933,708495.5461,T,17/08/2023 09:15:25,56.21348027,-5.703234467,60.2,0.8,#ff802f,1,4,D6_Track 1,,5.71079,Day 6,0,2.82694
170464.8273,708493.6847,T,17/08/2023 09:15:32,56.21346437,-5.703206567,58,0.4,#ff802f,1,4,D6_Track 1,,5.06108,Day 6,0,1.63809
170466.1255,708491.6273,T,17/08/2023 09:15:37,56.21344655,-5.7031839,55.7,0.5,#ff802f,1,4,D6_Track 1,,4.91202,Day 6,0,2.09936
170467.7357,708490.0538,T,17/08/2023 09:15:41,56.21343322,-5.703156633,54.5,0.6,#ff802f,1,4,D6_Track 1,,5.97531,Day 6,0,7.63207
170469.7698,708489.931,T,17/08/2023 09:15:45,56.2134331,-5.7031238,54.1,0.5,#ff802f,1,4,D6_Track 1,,6.34631,Day 6,0,3.03027
170471.8925,708488.7571,T,17/08/2023 09:15:49,56.2134236,-5.703088633,52.2,0.6,#ff802f,1,4,D6_Track 1,,6.55342,Day 6,0,2.89379
170473.6501,708486.7854,T,17/08/2023 09:15:53,56.21340677,-5.70305865,52.4,0.7,#ff802f,1,4,D6_Track 1,,6.46701,Day 6,0,2.93078
170475.8507,708485.1534,T,17/08/2023 09:15:56,56.2133932,-5.703021833,53,0.9,#ff802f,1,4,D6_Track 1,,6.19577,Day 6,0,1.93979
170477.9708,708484.1827,T,17/08/2023 09:15:59,56.21338552,-5.702986883,53.5,0.8,#ff802f,1,4,D6_Track 1,,6.16714,Day 6,0,2.7084
170480.4562,708483.3574,T,17/08/2023 09:16:01,56.21337932,-5.702946183,54.3,1.3,#ff802f,1,4,D6_Track 1,,6.16198,Day 6,0,5.4957
170483.1991,708482.9867,T,17/08/2023 09:16:03,56.21337732,-5.702901733,55.3,1.4,#ff802f,1,4,D6_Track 1,,5.90343,Day 6,0,5.31427
170485.6287,708482.1265,T,17/08/2023 09:16:06,56.21337078,-5.7028619,56.4,0.9,#ff802f,1,4,D6_Track 1,,5.56893,Day 6,0,4.64558
170488.0438,708480.7273,T,17/08/2023 09:16:09,56.2133594,-5.702821833,57.9,0.9,#ff802f,1,4,D6_Track 1,,5.34114,Day 6,0,2.63299
170490.0536,708479.535,T,17/08/2023 09:16:12,56.21334968,-5.702788467,59.7,0.8,#ff802f,1,4,D6_Track 1,,5.36791,Day 6,0,3.33254
170492.2124,708478.7998,T,17/08/2023 09:16:14,56.21334413,-5.7027531,60.7,1.1,#ff802f,1,4,D6_Track 1,,5.05134,Day 6,0,2.52151
170494.0484,708477.8053,T,17/08/2023 09:16:17,56.2133361,-5.7027227,61.3,0.7,#ff802f,1,4,D6_Track 1,,4.60126,Day 6,0,2.40809
170495.6194,708476.4861,T,17/08/2023 09:16:20,56.21332503,-5.702696283,61.8,0.7,#ff802f,1,4,D6_Track 1,,4.64323,Day 6,0,2.75397
170497.5631,708474.6437,T,17/08/2023 09:16:25,56.21330945,-5.702663417,59.7,0.5,#ff802f,1,4,D6_Track 1,,4.45316,Day 6,0,2.72493
170499.3555,708473.2791,T,17/08/2023 09:16:29,56.21329808,-5.7026334,60.2,0.6,#ff802f,1,4,D6_Track 1,,4.39636,Day 6,0,6.58352
170501.3884,708472.2852,T,17/08/2023 09:16:32,56.21329015,-5.702599833,62,0.8,#ff802f,1,4,D6_Track 1,,4.23636,Day 6,0,1.81015
170503.693,708472.1255,T,17/08/2023 09:16:35,56.21328983,-5.702562617,63.3,0.8,#ff802f,1,4,D6_Track 1,,4.23271,Day 6,0,5.32736
170504.9357,708470.4603,T,17/08/2023 09:16:38,56.2132755,-5.702541183,64.1,0.7,#ff802f,1,4,D6_Track 1,,4.77499,Day 6,0,2.00729
170507.3009,708469.6359,T,17/08/2023 09:16:44,56.21326925,-5.702502417,64.2,0.4,#ff802f,1,4,D6_Track 1,,5.58939,Day 6,0,1.783
170507.5038,708471.9227,T,17/08/2023 09:17:23,56.21328985,-5.702501133,54,0.1,#ff802f,1,4,D6_Track 1,,8.66031,Day 6,0,5.67874
170507.8859,708474.3092,T,17/08/2023 09:17:26,56.21331143,-5.70249705,54.3,0.8,#ff802f,1,4,D6_Track 1,,9.01137,Day 6,0,5.33796
170508.4625,708476.3996,T,17/08/2023 09:17:29,56.21333045,-5.702489583,55.5,0.7,#ff802f,1,4,D6_Track 1,,9.29269,Day 6,0,5.78468
170509.8562,708478.581,T,17/08/2023 09:17:34,56.21335068,-5.70246905,58.9,0.5,#ff802f,1,4,D6_Track 1,,9.70839,Day 6,0,7.82052
170507.8338,708478.2125,T,17/08/2023 09:17:44,56.2133464,-5.702501267,63.9,0.2,#ff802f,1,4,D6_Track 1,,8.65868,Day 6,0,8.18862
170506.7896,708475.3631,T,17/08/2023 09:17:46,56.21332035,-5.7025156,65,1.5,#ff802f,1,4,D6_Track 1,,7.85725,Day 6,0,5.45998
170506.0055,708473.1299,T,17/08/2023 09:17:50,56.21329995,-5.702526283,65,0.6,#ff802f,1,4,D6_Track 1,,6.5708,Day 6,0,2.44458
170505.7199,708471.1342,T,17/08/2023 09:18:00,56.21328192,-5.70252915,60.5,0.2,#ff802f,1,4,D6_Track 1,,6.47015,Day 6,0,1.66132
170506.4449,708473.288,T,17/08/2023 09:18:21,56.21330158,-5.70251935,57.5,0.1,#ff802f,1,4,D6_Track 1,,6.61911,Day 6,0,4.28168
170506.3121,708471.128,T,17/08/2023 09:18:27,56.21328215,-5.702519617,59.6,0.4,#ff802f,1,4,D6_Track 1,,6.27415,Day 6,0,3.66008
170506.37,708469.1038,T,17/08/2023 09:18:34,56.21326403,-5.702516933,58.6,0.3,#ff802f,1,4,D6_Track 1,,5.83439,Day 6,0,3.03853
170506.7964,708471.2336,T,17/08/2023 09:18:45,56.21328333,-5.702511917,62.2,0.2,#ff802f,1,4,D6_Track 1,,6.50403,Day 6,0,7.02184
170508.4063,708472.4653,T,17/08/2023 09:19:04,56.21329515,-5.702487083,59.8,0.1,#ff802f,1,4,D6_Track 1,,6.65082,Day 6,0,4.83654
170506.5773,708473.8799,T,17/08/2023 09:19:09,56.21330695,-5.702517733,58.2,0.5,#ff802f,1,4,D6_Track 1,,6.01523,Day 6,0,3.71595
170506.5798,708471.7126,T,17/08/2023 09:19:29,56.21328752,-5.702515817,59,0.1,#ff802f,1,4,D6_Track 1,,6.26898,Day 6,0,1.09484
170508.883,708472.3727,T,17/08/2023 09:19:43,56.21329455,-5.702479333,63,0.2,#ff802f,1,4,D6_Track 1,,8.7183,Day 6,0,1.92167
170511.0069,708471.1821,T,17/08/2023 09:20:15,56.2132849,-5.702444133,61,0.1,#ff802f,1,4,D6_Track 1,,12.2312,Day 6,0,3.39586
170510.1194,708469.1475,T,17/08/2023 09:20:22,56.21326623,-5.70245665,60.8,0.3,#ff802f,1,4,D6_Track 1,,12.4119,Day 6,0,5.85061
170508.5511,708470.5168,T,17/08/2023 09:20:35,56.21327775,-5.702483067,58.8,0.2,#ff802f,1,4,D6_Track 1,,10.7765,Day 6,0,3.53077
170507.1111,708472.1915,T,17/08/2023 09:20:41,56.21329207,-5.702507683,58.3,0.4,#ff802f,1,4,D6_Track 1,,10.9989,Day 6,0,4.02181
170509.6393,708472.6812,T,17/08/2023 09:20:46,56.21329768,-5.702467433,58.4,0.5,#ff802f,1,4,D6_Track 1,,9.32534,Day 6,0,3.55675
170511.834,708473.0003,T,17/08/2023 09:20:49,56.2133016,-5.7024324,57.6,0.7,#ff802f,1,4,D6_Track 1,,8.2926,Day 6,0,2.37812
170510.0064,708473.9218,T,17/08/2023 09:21:19,56.21330898,-5.7024626,53.5,0.1,#ff802f,1,4,D6_Track 1,,9.55024,Day 6,0,2.88353
170508.4192,708472.0319,T,17/08/2023 09:21:27,56.21329127,-5.7024865,44.9,0.3,#ff802f,1,4,D6_Track 1,,9.34388,Day 6,0,3.78647
170507.2592,708473.9826,T,17/08/2023 09:21:30,56.2133082,-5.70250685,48.7,0.8,#ff802f,1,4,D6_Track 1,,6.87421,Day 6,0,5.65095
170506.2483,708475.9298,T,17/08/2023 09:21:36,56.21332517,-5.7025248,53.4,0.4,#ff802f,1,4,D6_Track 1,,5.34749,Day 6,0,4.18242
170506.4423,708473.2402,T,17/08/2023 09:21:44,56.21330115,-5.70251935,52.1,0.3,#ff802f,1,4,D6_Track 1,,4.67755,Day 6,0,2.34207
170507.2957,708471.3483,T,17/08/2023 09:21:54,56.2132846,-5.702503983,57.4,0.2,#ff802f,1,4,D6_Track 1,,4.38148,Day 6,0,5.27101
170507.2556,708473.453,T,17/08/2023 09:21:58,56.21330345,-5.70250645,59.3,0.5,#ff802f,1,4,D6_Track 1,,4.60429,Day 6,0,5.30801
170507.3359,708475.4843,T,17/08/2023 09:22:15,56.2133217,-5.702506917,58.3,0.1,#ff802f,1,4,D6_Track 1,,6.86666,Day 6,0,4.33401
170506.8229,708473.3625,T,17/08/2023 09:22:23,56.21330243,-5.702513333,59.3,0.3,#ff802f,1,4,D6_Track 1,,5.09313,Day 6,0,1.48132
170506.3438,708471.2356,T,17/08/2023 09:22:32,56.21328313,-5.7025192,57.7,0.2,#ff802f,1,4,D6_Track 1,,5.22934,Day 6,0,2.15855
170506.3489,708473.4103,T,17/08/2023 09:22:48,56.21330263,-5.702521,59.1,0.1,#ff802f,1,4,D6_Track 1,,5.18318,Day 6,0,1.82441
170506.4236,708475.511,T,17/08/2023 09:23:00,56.2133215,-5.702521617,56.3,0.2,#ff802f,1,4,D6_Track 1,,5.05247,Day 6,0,2.91419
170506.2559,708479.0759,T,17/08/2023 09:23:59,56.21335338,-5.7025274,61.9,0.1,#ff802f,1,4,D6_Track 1,,9.00175,Day 6,0,3.58113
170507.3948,708476.9255,T,17/08/2023 09:24:08,56.21333465,-5.702507217,63.2,0.3,#ff802f,1,4,D6_Track 1,,7.97939,Day 6,0,6.9292
170508.4051,708474.5043,T,17/08/2023 09:24:12,56.21331343,-5.702488867,65.7,0.7,#ff802f,1,4,D6_Track 1,,6.92304,Day 6,0,5.72787
170509.4262,708476.4426,T,17/08/2023 09:24:42,56.2133313,-5.702474117,65,0.1,#ff802f,1,4,D6_Track 1,,5.29852,Day 6,0,3.7186
170507.4207,708475.4429,T,17/08/2023 09:24:56,56.21332137,-5.702505517,68,0.2,#ff802f,1,4,D6_Track 1,,6.86613,Day 6,0,5.55946
170509.9761,708474.4945,T,17/08/2023 09:25:09,56.2133141,-5.702463583,63,0.2,#ff802f,1,4,D6_Track 1,,8.12466,Day 6,0,5.9065
170508.568,708476.0114,T,17/08/2023 09:25:15,56.21332702,-5.70248755,67.1,0.3,#ff802f,1,4,D6_Track 1,,6.1853,Day 6,0,4.92743
170507.0743,708474.5893,T,17/08/2023 09:25:26,56.21331355,-5.70251035,66.5,0.2,#ff802f,1,4,D6_Track 1,,5.00058,Day 6,0,3.83924
170505.5812,708473.1192,T,17/08/2023 09:25:31,56.21329965,-5.7025331,66.3,0.4,#ff802f,1,4,D6_Track 1,,4.74149,Day 6,0,2.89386
170507.8612,708473.7907,T,17/08/2023 09:25:39,56.21330677,-5.702497,65.2,0.3,#ff802f,1,4,D6_Track 1,,3.97282,Day 6,0,2.02839
170509.9473,708473.8246,T,17/08/2023 09:25:44,56.21330808,-5.702463467,64,0.4,#ff802f,1,4,D6_Track 1,,3.89073,Day 6,0,2.99957
170512.1555,708473.6433,T,17/08/2023 09:25:47,56.21330752,-5.702427783,63.8,0.7,#ff802f,1,4,D6_Track 1,,3.87344,Day 6,0,3.23025
170514.5654,708473.3218,T,17/08/2023 09:25:51,56.2133058,-5.702388733,64.7,0.6,#ff802f,1,4,D6_Track 1,,3.78022,Day 6,0,3.1807
170516.2063,708472.1461,T,17/08/2023 09:25:55,56.21329605,-5.702361317,65.2,0.5,#ff802f,1,4,D6_Track 1,,3.61926,Day 6,0,2.78163
170518.1737,708470.627,T,17/08/2023 09:25:59,56.21328338,-5.70232835,65.3,0.6,#ff802f,1,4,D6_Track 1,,3.58651,Day 6,0,9.65178
170520.3437,708470.4489,T,17/08/2023 09:26:03,56.21328283,-5.702293283,64.7,0.5,#ff802f,1,4,D6_Track 1,,3.6856,Day 6,0,3.1648
170522.7368,708469.9298,T,17/08/2023 09:26:08,56.21327933,-5.702254333,63.7,0.5,#ff802f,1,4,D6_Track 1,,3.76919,Day 6,0,3.1592
170523.1622,708467.3806,T,17/08/2023 09:26:12,56.21325668,-5.702245283,62.9,0.6,#ff802f,1,4,D6_Track 1,,3.69664,Day 6,0,5.57754
170523.6645,708464.6432,T,17/08/2023 09:26:15,56.21323238,-5.702234833,62.7,0.9,#ff802f,1,4,D6_Track 1,,3.73543,Day 6,0,5.17954
170524.9689,708462.8553,T,17/08/2023 09:26:18,56.21321698,-5.7022123,62.8,0.7,#ff802f,1,4,D6_Track 1,,3.71779,Day 6,0,4.61726
170525.3163,708460.1864,T,17/08/2023 09:26:21,56.21319322,-5.7022044,62.8,0.9,#ff802f,1,4,D6_Track 1,,3.72066,Day 6,0,4.61043
170526.4879,708458.4894,T,17/08/2023 09:26:24,56.21317857,-5.702184083,62.6,0.7,#ff802f,1,4,D6_Track 1,,3.66521,Day 6,0,2.10751
170527.5426,708456.4116,T,17/08/2023 09:26:27,56.21316045,-5.702165317,62,0.8,#ff802f,1,4,D6_Track 1,,3.7375,Day 6,0,5.40616
170528.4317,708453.8173,T,17/08/2023 09:26:31,56.21313762,-5.702148767,61.7,0.7,#ff802f,1,4,D6_Track 1,,3.86384,Day 6,0,4.38133
170529.8774,708451.5924,T,17/08/2023 09:26:34,56.21311837,-5.702123583,61.4,0.9,#ff802f,1,4,D6_Track 1,,3.86061,Day 6,0,4.54952
170531.4832,708450.2858,T,17/08/2023 09:26:36,56.21310743,-5.702096617,61.7,1,#ff802f,1,4,D6_Track 1,,3.84648,Day 6,0,4.2115
170533.4363,708448.6159,T,17/08/2023 09:26:40,56.2130934,-5.70206375,61.5,0.6,#ff802f,1,4,D6_Track 1,,3.84597,Day 6,0,4.07908
170535.1476,708447.2277,T,17/08/2023 09:26:44,56.21308178,-5.702035017,60.8,0.5,#ff802f,1,4,D6_Track 1,,3.87857,Day 6,0,4.72603
170536.7878,708444.9221,T,17/08/2023 09:26:48,56.2130619,-5.702006633,61.6,0.7,#ff802f,1,4,D6_Track 1,,4.08387,Day 6,0,4.61069
170537.9882,708443.0874,T,17/08/2023 09:26:51,56.21304603,-5.701985733,61.5,0.7,#ff802f,1,4,D6_Track 1,,3.95809,Day 6,0,1.30638
170539.4581,708441.6219,T,17/08/2023 09:26:55,56.2130336,-5.701960817,62.3,0.5,#ff802f,1,4,D6_Track 1,,4.29708,Day 6,0,6.07905
170540.5501,708439.5633,T,17/08/2023 09:26:57,56.21301567,-5.701941467,62.8,1.2,#ff802f,1,4,D6_Track 1,,4.3215,Day 6,0,5.47319
170542.0334,708437.7892,T,17/08/2023 09:27:00,56.21300048,-5.701916067,62.8,0.8,#ff802f,1,4,D6_Track 1,,4.15079,Day 6,0,5.32271
170543.6143,708436.1705,T,17/08/2023 09:27:03,56.21298673,-5.701889233,63,0.8,#ff802f,1,4,D6_Track 1,,4.09382,Day 6,0,2.22563
170545.9129,708434.9928,T,17/08/2023 09:27:06,56.21297728,-5.701851233,63.4,0.9,#ff802f,1,4,D6_Track 1,,4.68145,Day 6,0,2.81182
170546.7978,708432.8595,T,17/08/2023 09:27:10,56.21295858,-5.70183515,62.9,0.6,#ff802f,1,4,D6_Track 1,,5.58392,Day 6,0,9.92637
170548.3378,708431.156,T,17/08/2023 09:27:14,56.21294405,-5.7018089,62.3,0.6,#ff802f,1,4,D6_Track 1,,6.24551,Day 6,0,6.19545
170548.8319,708428.2071,T,17/08/2023 09:27:17,56.21291785,-5.7017984,61.9,1,#ff802f,1,4,D6_Track 1,,6.44285,Day 6,0,4.45504
