time,X,Y,latitude,longitude,altitude (m),opacity,width,desc,field_11,mapgrid_x,mapgrid_y,mapgrid_z,dx,dx_cum,dz,groupings
28210295.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210296.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210297.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210298.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210299.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210300.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210301.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210302.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210303.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210304.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210305.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210306.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210307.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210308.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210309.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210310.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210311.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210312.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210313.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210314.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210315.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210316.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210317.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210318.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210319.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210320.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210321.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210322.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210323.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210324.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210325.0,171150.49389397257,709419.7598587462,56.222097510000005,-5.692974683399999,61.839999999999996,1.0,4.0,,0.285145,171152.5,709417.5,1.75999999,0.0,1655.7207630117803,0.0,2
28210327.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210328.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210329.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210330.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210331.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210332.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210333.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210334.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210335.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210336.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210337.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210338.0,171074.811197557,709327.572044912,56.22123457,-5.69411295,57.0,1.0,4.0,,0.0,171072.5,709327.5,1.03999996,0.0,1774.9617914148282,0.0,3
28210339.0,171076.947040035,709326.5042969325,56.221226025,-5.694077657999999,60.900000000000006,1.0,4.0,,0.107658465,171077.5,709327.5,1.62,2.3871742679695247,1777.3489656827978,0.58000004,3
28210340.0,171076.947040035,709326.5042969325,56.221226025,-5.694077657999999,60.900000000000006,1.0,4.0,,0.107658465,171077.5,709327.5,1.62,0.0,1777.3489656827978,0.0,3
